,CODIGO,PERIODO_ACADEMICO,NUM_CREDITOS,GPA,real_GPA
39673,66417566,201720,18.0,64.6,3.59
39674,66417566,201810,16.0,47.400000000000006,2.96
39675,66417566,201820,17.0,53.7,3.16
39676,66417566,201910,14.0,40.3,2.88
39677,66417567,201720,15.0,33.1,2.21
39678,66417568,201720,18.0,69.5,3.86
39679,66417568,201810,16.0,52.599999999999994,3.29
39680,66417568,201820,20.0,70.60000000000001,3.53
39681,66417568,201910,19.0,69.69999999999999,3.67
39682,66417568,201920,24.0,79.19999999999999,3.3
39683,66417568,202010,13.0,54.6,4.2
39684,66417568,202020,18.0,75.1,4.17
39685,66417569,201720,20.0,79.1,3.95
39686,66417569,201810,16.0,53.49999999999999,3.34
39687,66417569,201820,17.0,65.7,3.86
39688,66417569,201910,19.0,76.1,4.01
39689,66417569,201920,10.0,33.599999999999994,3.36
39690,66417569,202010,9.0,37.7,4.19
39691,66417569,202020,17.0,62.0,3.65
39692,66417570,201720,20.0,59.599999999999994,2.98
39693,66417570,201810,18.0,56.7,3.15
39694,66417570,201820,6.0,19.5,3.25
39695,66417570,201910,16.0,40.7,2.54
39696,66417570,201920,9.0,19.300000000000004,2.14
39697,66417571,201720,18.0,75.3,4.18
39698,66417571,201810,16.0,62.0,3.88
39699,66417571,201820,20.0,77.89999999999999,3.89
39700,66417571,201910,19.0,75.2,3.96
39701,66417571,201920,24.0,87.9,3.66
39702,66417571,202020,19.0,78.0,4.11
39703,66417572,201720,20.0,80.80000000000001,4.04
39704,66417572,201810,16.0,59.99999999999999,3.75
39705,66417572,201820,20.0,72.9,3.65
39706,66417572,201910,17.0,60.099999999999994,3.54
39707,66417572,201920,24.0,86.7,3.61
39708,66417572,202010,10.0,43.0,4.3
39709,66417572,202020,18.0,73.10000000000001,4.06
39710,66417573,201720,18.0,10.200000000000001,0.57
39711,66417573,201810,18.0,10.9,0.61
39712,66417574,201720,20.0,73.1,3.66
39713,66417574,201810,16.0,51.4,3.21
39714,66417574,201820,17.0,52.9,3.11
39715,66417574,201910,14.0,38.6,2.76
39716,66417574,201920,8.0,25.799999999999997,3.22
39717,66417574,202010,19.0,60.29999999999999,3.17
39718,66417574,202020,19.0,57.6,3.03
39719,66417575,201720,20.0,86.7,4.34
39720,66417575,201810,16.0,61.0,3.81
39721,66417575,201820,20.0,77.7,3.88
39722,66417575,201910,19.0,76.7,4.04
39723,66417575,201920,22.0,79.4,3.61
39724,66417575,202010,19.0,86.7,4.56
39725,66417577,201720,18.0,62.2,3.46
39726,66417577,201810,16.0,48.6,3.04
39727,66417577,201820,15.0,42.99999999999999,2.87
39728,66417577,201910,20.0,52.199999999999996,2.61
39729,66417577,201920,5.0,19.8,3.96
39730,66417577,202010,19.0,65.39999999999999,3.44
39731,66417577,202020,10.0,37.2,3.72
39732,66417578,201720,18.0,69.0,3.83
39733,66417578,201810,16.0,60.5,3.78
39734,66417578,201820,20.0,68.9,3.44
39735,66417578,201910,19.0,70.60000000000001,3.72
39736,66417578,201920,24.0,89.9,3.75
39737,66417578,202010,9.0,39.900000000000006,4.43
39738,66417578,202020,19.0,76.19999999999999,4.01
39739,66417579,201720,18.0,71.1,3.95
39740,66417579,201810,16.0,50.9,3.18
39741,66417579,201820,14.0,33.3,2.38
39742,66417579,201910,8.0,14.0,1.75
39743,66417579,201920,8.0,0.4,0.05
39744,66417580,201720,28.0,90.00000000000001,3.21
39745,66417580,201810,16.0,44.1,2.76
39746,66417580,201820,6.0,19.2,3.2
39747,66417580,201910,14.0,36.8,2.63
39748,66417580,201920,15.0,47.7,3.18
39749,66417580,202010,16.0,54.1,3.38
39750,66417580,202020,20.0,78.5,3.92
39751,66417581,201720,18.0,14.899999999999999,0.83
39752,66417582,201720,18.0,68.6,3.81
39753,66417582,201810,16.0,55.0,3.44
39754,66417582,201820,20.0,72.3,3.62
39755,66417582,201910,19.0,68.8,3.62
39756,66417582,201920,24.0,90.19999999999999,3.76
39757,66417582,202010,10.0,45.300000000000004,4.53
39758,66417582,202020,19.0,78.1,4.11
39759,66417583,201720,18.0,70.5,3.92
39760,66417583,201810,16.0,58.1,3.63
39761,66417584,201720,18.0,46.7,2.59
39762,66417584,201810,18.0,20.1,1.12
39763,66417586,201720,20.0,91.1,4.56
39764,66417586,201810,16.0,71.7,4.48
39765,66417586,201820,20.0,88.50000000000001,4.43
39766,66417586,201910,17.0,72.60000000000001,4.27
39767,66417586,201920,24.0,102.0,4.25
39768,66417586,202010,19.0,82.2,4.33
39769,66417586,202020,23.0,102.30000000000001,4.45
39770,66417587,201720,18.0,72.0,4.0
39771,66417587,201810,16.0,59.800000000000004,3.74
39772,66417587,201820,20.0,71.80000000000001,3.59
39773,66417587,201910,19.0,67.5,3.55
39774,66417587,202010,24.0,90.6,3.78
39775,66417587,202020,19.0,69.1,3.64
39776,66417588,201720,18.0,57.300000000000004,3.18
39777,66417588,201810,14.0,41.199999999999996,2.94
39778,66417588,201820,12.0,32.2,2.68
39779,66417588,201910,16.0,46.9,2.93
39780,66417588,201920,8.0,26.6,3.32
39781,66417588,202010,19.0,58.4,3.07
39782,66417588,202020,19.0,69.10000000000001,3.64
39783,66417589,201720,18.0,63.4,3.52
39784,66417590,201720,18.0,61.099999999999994,3.39
39785,66417590,201810,16.0,51.0,3.19
39786,66417590,201820,17.0,56.900000000000006,3.35
39787,66417590,201910,19.0,66.4,3.49
39788,66417590,201920,19.0,67.4,3.55
39789,66417590,202010,7.0,29.0,4.14
39790,66417590,202020,20.0,83.5,4.18
39791,66417591,201720,18.0,67.89999999999999,3.77
39792,66417591,201810,16.0,54.300000000000004,3.39
39793,66417591,201820,18.0,62.400000000000006,3.47
39794,66417591,201910,20.0,57.3,2.86
39795,66417591,201920,19.0,62.4,3.28
39796,66417591,202010,10.0,38.8,3.88
39797,66417591,202020,23.0,91.8,3.99
39798,66417592,201720,20.0,80.2,4.01
39799,66417592,201810,16.0,55.39999999999999,3.46
39800,66417592,201820,17.0,59.5,3.5
39801,66417592,201910,19.0,77.4,4.07
39802,66417592,201920,10.0,36.0,3.6
39803,66417592,202010,24.0,94.10000000000001,3.92
39804,66417592,202020,19.0,67.5,3.55
39805,66417593,201720,18.0,62.300000000000004,3.46
39806,66417594,201720,18.0,68.7,3.82
39807,66417594,201810,16.0,56.0,3.5
39808,66417594,201820,18.0,68.6,3.81
39809,66417594,201910,19.0,69.39999999999999,3.65
39810,66417594,201920,15.0,57.0,3.8
39811,66417594,202010,20.0,86.1,4.3
39812,66417594,202020,18.0,76.0,4.22
39813,66417595,201720,18.0,78.6,4.37
39814,66417595,201810,16.0,67.19999999999999,4.2
39815,66417595,201820,20.0,79.50000000000001,3.98
39816,66417595,201910,19.0,76.49999999999999,4.03
39817,66417595,201920,24.0,93.0,3.88
39818,66417595,202010,19.0,80.4,4.23
39819,66417595,202020,23.0,98.69999999999999,4.29
39820,66417596,201720,18.0,70.10000000000001,3.89
39821,66417596,201810,16.0,62.99999999999999,3.94
39822,66417596,201820,20.0,79.2,3.96
39823,66417596,201910,19.0,81.1,4.27
39824,66417596,201920,24.0,102.19999999999999,4.26
39825,66417596,202010,19.0,84.1,4.43
39826,66417596,202020,23.0,100.4,4.37
39827,66417597,201720,18.0,55.5,3.08
39828,66417597,201810,14.0,45.4,3.24
39829,66417597,201820,16.0,48.8,3.05
39830,66417597,201910,15.0,43.3,2.89
39831,66417597,201920,8.0,25.8,3.22
39832,66417597,202010,17.0,54.599999999999994,3.21
39833,66417598,201720,18.0,72.7,4.04
39834,66417598,201810,16.0,65.7,4.11
39835,66417598,201820,20.0,82.10000000000001,4.11
39836,66417598,201910,19.0,76.3,4.02
39837,66417598,201920,24.0,95.30000000000001,3.97
39838,66417598,202010,19.0,80.6,4.24
39839,66417598,202020,23.0,101.89999999999999,4.43
39840,66417599,201720,18.0,76.19999999999999,4.23
39841,66417599,201810,16.0,68.3,4.27
39842,66417599,201820,20.0,79.7,3.99
39843,66417599,201910,19.0,75.10000000000001,3.95
39844,66417599,201920,24.0,87.3,3.64
39845,66417599,202010,19.0,84.4,4.44
39846,66417599,202020,23.0,101.9,4.43
39847,66417600,201720,18.0,64.5,3.58
39848,66417600,201810,16.0,53.3,3.33
39849,66417600,201820,20.0,74.10000000000001,3.71
39850,66417600,201910,19.0,69.0,3.63
39851,66417600,201920,18.0,68.8,3.82
39852,66417600,202010,23.0,94.99999999999999,4.13
39853,66417600,202020,16.0,64.8,4.05
39854,66417601,201720,18.0,64.1,3.56
39855,66417601,201810,16.0,63.90000000000001,3.99
39856,66417601,201820,8.0,23.999999999999996,3.0
39857,66417602,201720,18.0,58.699999999999996,3.26
39858,66417602,201810,17.0,59.5,3.5
39859,66417602,201820,14.0,35.3,2.52
39860,66417602,201910,17.0,45.6,2.68
39861,66417602,201920,5.0,14.2,2.84
39862,66417603,201720,18.0,57.5,3.19
39863,66417604,201720,18.0,46.5,2.58
39864,66417604,201810,16.0,9.4,0.59
39865,66417605,201720,18.0,81.30000000000001,4.52
39866,66418002,201810,18.0,56.0,3.11
39867,66418002,201820,9.0,31.6,3.51
39868,66418002,201910,16.0,42.9,2.68
39869,66418002,201920,17.0,11.000000000000002,0.65
39870,66418003,201810,18.0,64.2,3.57
39871,66418003,201820,16.0,49.400000000000006,3.09
39872,66418003,201910,16.0,60.099999999999994,3.76
39873,66418003,201920,20.0,73.8,3.69
39874,66418003,202010,15.0,58.39999999999999,3.89
39875,66418003,202020,11.0,46.7,4.25
39876,66418004,201810,18.0,61.0,3.39
39877,66418004,201820,18.0,61.4,3.41
39878,66418004,201910,16.0,38.8,2.42
39879,66418004,201920,16.0,45.7,2.86
39880,66418005,201810,18.0,61.199999999999996,3.4
39881,66418005,201820,16.0,48.400000000000006,3.03
39882,66418005,201910,15.0,40.8,2.72
39883,66418006,201810,18.0,56.900000000000006,3.16
39884,66418006,201820,14.0,34.6,2.47
39885,66418006,201910,6.0,18.0,3.0
39886,66418006,202020,16.0,13.099999999999998,0.82
39887,66418008,201810,20.0,67.3,3.36
39888,66418008,201820,16.0,57.900000000000006,3.62
39889,66418008,201910,16.0,50.800000000000004,3.18
39890,66418008,201920,13.0,37.7,2.9
39891,66418008,202010,20.0,71.9,3.6
39892,66418008,202020,10.0,36.2,3.62
39893,66418009,201810,27.0,103.7,3.84
39894,66418009,201820,16.0,48.199999999999996,3.01
39895,66418009,201910,16.0,51.5,3.22
39896,66418009,201920,19.0,64.1,3.37
39897,66418009,202010,10.0,41.4,4.14
39898,66418009,202020,24.0,97.39999999999999,4.06
39899,66418010,201810,18.0,58.699999999999996,3.26
39900,66418010,201820,16.0,53.6,3.35
39901,66418010,201910,16.0,60.6,3.79
39902,66418010,201920,16.0,62.2,3.89
39903,66418010,202010,10.0,44.0,4.4
39904,66418010,202020,24.0,100.7,4.2
39905,66418011,201810,9.0,37.1,4.12
39906,66418011,201820,9.0,38.0,4.22
39907,66418012,201810,18.0,61.10000000000001,3.39
39908,66418012,201820,13.0,34.5,2.65
39909,66418012,201910,16.0,33.8,2.11
39910,66418012,201920,8.0,23.0,2.88
39911,66418012,202010,16.0,47.8,2.99
39912,66418013,201810,18.0,40.699999999999996,2.26
39913,66418014,201810,18.0,65.60000000000001,3.64
39914,66418014,201820,16.0,55.3,3.46
39915,66418014,201910,20.0,75.5,3.78
39916,66418014,201920,19.0,75.9,3.99
39917,66418014,202010,24.0,100.69999999999999,4.2
39918,66418015,201810,18.0,56.4,3.13
39919,66418015,201820,9.0,25.199999999999996,2.8
39920,66418016,201810,20.0,72.4,3.62
39921,66418016,201820,16.0,50.00000000000001,3.13
39922,66418016,201910,16.0,56.7,3.54
39923,66418016,201920,20.0,74.6,3.73
39924,66418016,202010,14.0,54.8,3.91
39925,66418016,202020,22.0,84.30000000000001,3.83
39926,66418017,201810,18.0,64.6,3.59
39927,66418017,201820,16.0,56.3,3.52
39928,66418017,201910,20.0,70.39999999999999,3.52
39929,66418017,201920,19.0,71.3,3.75
39930,66418017,202010,24.0,94.49999999999997,3.94
39931,66418018,201810,18.0,62.199999999999996,3.46
39932,66418018,201820,16.0,47.4,2.96
39933,66418018,201910,15.0,45.6,3.04
39934,66418018,201920,17.0,61.00000000000001,3.59
39935,66418018,202010,17.0,63.300000000000004,3.72
39936,66418018,202020,10.0,34.8,3.48
39937,66418019,201810,18.0,66.9,3.72
39938,66418019,201820,16.0,50.0,3.12
39939,66418019,201910,16.0,43.800000000000004,2.74
39940,66418022,201810,18.0,64.8,3.6
39941,66418022,201820,16.0,51.300000000000004,3.21
39942,66418022,201910,18.0,67.9,3.77
39943,66418022,201920,17.0,65.2,3.84
39944,66418022,202010,10.0,42.8,4.28
39945,66418022,202020,24.0,98.1,4.09
39946,66418023,201810,18.0,67.39999999999999,3.74
39947,66418023,201820,16.0,53.8,3.36
39948,66418023,201910,20.0,72.60000000000001,3.63
39949,66418023,201920,19.0,72.6,3.82
39950,66418023,202010,24.0,99.3,4.14
39951,66418023,202020,19.0,75.89999999999999,3.99
39952,66418024,201810,18.0,56.10000000000001,3.12
39953,66418024,201820,18.0,47.7,2.65
39954,66418025,201810,18.0,61.3,3.41
39955,66418025,201820,16.0,46.1,2.88
39956,66418025,201910,17.0,46.699999999999996,2.75
39957,66418025,201920,11.0,36.599999999999994,3.33
39958,66418025,202010,18.0,58.0,3.22
39959,66418025,202020,12.0,43.8,3.65
39960,66418026,201810,18.0,62.699999999999996,3.48
39961,66418026,201820,16.0,53.8,3.36
39962,66418026,201910,17.0,56.3,3.31
39963,66418026,201920,7.0,25.0,3.57
39964,66418026,202010,17.0,62.0,3.65
39965,66418026,202020,14.0,56.800000000000004,4.06
39966,66418028,201810,18.0,62.8,3.49
39967,66418028,201820,16.0,51.400000000000006,3.21
39968,66418028,201910,15.0,52.8,3.52
39969,66418028,201920,20.0,74.5,3.72
39970,66418028,202010,10.0,43.8,4.38
39971,66418028,202020,24.0,101.9,4.25
39972,66418030,201810,18.0,66.10000000000001,3.67
39973,66418030,201820,16.0,55.6,3.48
39974,66418030,201910,20.0,75.49999999999999,3.77
39975,66418030,201920,19.0,73.0,3.84
39976,66418030,202010,24.0,101.19999999999999,4.22
39977,66418031,201810,18.0,58.599999999999994,3.26
39978,66418031,201820,17.0,53.2,3.13
39979,66418031,201910,16.0,45.599999999999994,2.85
39980,66418031,201920,13.0,37.0,2.85
39981,66418031,202010,18.0,13.6,0.76
39982,66418032,201810,18.0,55.00000000000001,3.06
39983,66418033,201810,18.0,18.400000000000002,1.02
39984,66418034,201810,18.0,57.7,3.21
39985,66418034,201820,16.0,43.199999999999996,2.7
39986,66418034,201910,16.0,45.0,2.81
39987,66418034,201920,8.0,19.4,2.42
39988,66418035,201810,18.0,51.300000000000004,2.85
39989,66418035,201820,18.0,44.800000000000004,2.49
39990,66418035,201910,6.0,6.0,1.0
39991,66418035,201920,5.0,15.000000000000002,3.0
39992,66418036,201810,18.0,69.30000000000001,3.85
39993,66418036,201820,16.0,52.99999999999999,3.31
39994,66418036,201910,20.0,68.5,3.42
39995,66418036,201920,19.0,70.19999999999999,3.69
39996,66418036,202010,10.0,42.3,4.23
39997,66418037,201810,18.0,52.699999999999996,2.93
39998,66418037,201820,18.0,49.800000000000004,2.77
39999,66418038,201810,18.0,60.5,3.36
40000,66418038,201820,9.0,32.1,3.57
40001,66418038,201910,16.0,45.1,2.82
40002,66418038,201920,16.0,48.1,3.01
40003,66418038,202010,20.0,71.89999999999999,3.6
40004,66418038,202020,19.0,73.1,3.85
40005,66418039,201810,18.0,59.3,3.29
40006,66418039,201820,16.0,48.8,3.05
40007,66418039,201910,17.0,53.099999999999994,3.12
40008,66418039,201920,7.0,24.5,3.5
40009,66418039,202010,15.0,53.0,3.53
40010,66418039,202020,19.0,73.8,3.88
40011,66418041,201810,18.0,61.8,3.43
40012,66418041,201820,16.0,51.8,3.24
40013,66418041,201910,18.0,47.4,2.63
40014,66418041,201920,8.0,21.200000000000003,2.65
40015,66418041,202010,8.0,30.0,3.75
40016,66418041,202020,20.0,77.1,3.85
40017,66418043,201810,18.0,53.1,2.95
40018,66418043,201820,9.0,18.3,2.03
40019,66418046,201810,18.0,63.400000000000006,3.52
40020,66418046,201820,16.0,47.60000000000001,2.98
40021,66418046,201910,17.0,59.800000000000004,3.52
40022,66418046,201920,20.0,73.89999999999999,3.69
40023,66418046,202010,13.0,52.199999999999996,4.02
40024,66418046,202020,21.0,85.7,4.08
40025,66418047,201810,18.0,61.599999999999994,3.42
40026,66418047,201820,16.0,51.900000000000006,3.24
40027,66418047,201910,8.0,23.0,2.88
40028,66418048,201810,20.0,90.8,4.54
40029,66418048,201820,16.0,67.89999999999999,4.24
40030,66418048,201910,20.0,83.5,4.18
40031,66418048,201920,19.0,81.3,4.28
40032,66418048,202010,22.0,97.80000000000001,4.45
40033,66418049,201810,18.0,58.6,3.26
40034,66418049,201820,16.0,43.8,2.74
40035,66418049,201910,16.0,34.2,2.14
40036,66418049,201920,8.0,18.0,2.25
40037,66418050,201810,18.0,58.800000000000004,3.27
40038,66418050,201820,16.0,51.0,3.19
40039,66418050,201910,10.0,29.2,2.92
40040,66418050,201920,19.0,56.49999999999999,2.97
40041,66418050,202010,17.0,57.5,3.38
40042,66418050,202020,18.0,55.39999999999999,3.08
40043,66418051,201810,18.0,46.9,2.61
40044,66418051,201820,18.0,51.900000000000006,2.88
40045,66418051,201910,5.0,19.200000000000003,3.84
40046,66418051,201920,16.0,40.7,2.54
40047,66418051,202010,16.0,58.10000000000001,3.63
40048,66418051,202020,20.0,76.4,3.82
40049,66418052,201810,18.0,57.599999999999994,3.2
40050,66418052,201820,18.0,63.60000000000001,3.53
40051,66418052,201910,16.0,50.0,3.12
40052,66418052,201920,16.0,41.7,2.61
40053,66418052,202010,8.0,28.800000000000004,3.6
40054,66418052,202020,20.0,81.1,4.06
40055,66418053,201810,18.0,68.50000000000001,3.81
40056,66418053,201820,16.0,57.699999999999996,3.61
40057,66418053,201910,20.0,69.4,3.47
40058,66418053,201920,19.0,71.60000000000001,3.77
40059,66418053,202010,24.0,96.79999999999998,4.03
40060,66418054,201810,20.0,62.699999999999996,3.14
40061,66418054,201820,15.0,32.8,2.19
40062,66418054,201910,5.0,5.0,1.0
40063,66418055,201810,27.0,110.7,4.1
40064,66418055,201820,16.0,53.10000000000001,3.32
40065,66418055,201910,16.0,54.599999999999994,3.41
40066,66418055,201920,17.0,61.099999999999994,3.59
40067,66418055,202010,12.0,49.400000000000006,4.12
40068,66418055,202020,19.0,76.5,4.03
40069,66418056,201810,18.0,60.2,3.34
40070,66418056,201820,15.0,35.0,2.33
40071,66418056,201910,15.0,45.2,3.01
40072,66418056,201920,17.0,38.800000000000004,2.28
40073,66418056,202010,8.0,21.4,2.68
40074,66418057,201810,27.0,90.69999999999999,3.36
40075,66418057,201820,9.0,29.000000000000004,3.22
40076,66418057,201910,14.0,34.6,2.47
40077,66418057,202010,11.0,38.900000000000006,3.54
40078,66418057,202020,17.0,71.0,4.18
40079,66418058,201810,18.0,69.5,3.86
40080,66418058,201820,16.0,55.2,3.45
40081,66418058,201910,17.0,60.60000000000001,3.56
40082,66418058,201920,20.0,72.39999999999999,3.62
40083,66418058,202010,10.0,42.8,4.28
40084,66418058,202020,22.0,95.4,4.34
40085,66418059,201810,18.0,66.1,3.67
40086,66418059,201820,16.0,54.800000000000004,3.42
40087,66418059,201910,20.0,73.29999999999998,3.66
40088,66418059,201920,19.0,74.8,3.94
40089,66418059,202010,24.0,104.7,4.36
40090,66418061,201810,18.0,61.400000000000006,3.41
40091,66418061,201820,10.0,31.3,3.13
40092,66418061,201910,17.0,57.199999999999996,3.36
40093,66418061,201920,12.0,36.2,3.02
40094,66418061,202010,8.0,32.0,4.0
40095,66418061,202020,20.0,82.39999999999999,4.12
40096,66418062,201810,20.0,74.0,3.7
40097,66418062,201820,16.0,55.0,3.44
40098,66418062,201910,20.0,73.39999999999999,3.67
40099,66418062,201920,19.0,75.30000000000001,3.96
40100,66418062,202010,22.0,91.0,4.14
40101,66418065,201810,18.0,78.3,4.35
40102,66418065,201820,16.0,63.599999999999994,3.97
40103,66418065,201910,20.0,82.19999999999999,4.11
40104,66418065,201920,19.0,79.99999999999999,4.21
40105,66418065,202010,24.0,106.0,4.42
40106,66418066,201810,20.0,77.69999999999999,3.88
40107,66418066,201820,16.0,52.699999999999996,3.29
40108,66418066,201910,17.0,68.9,4.05
40109,66418066,201920,19.0,71.9,3.78
40110,66418066,202010,10.0,43.8,4.38
40111,66418066,202020,24.0,104.39999999999999,4.35
40112,66418067,201810,18.0,62.3,3.46
40113,66418067,201820,16.0,50.900000000000006,3.18
40114,66418067,201910,17.0,56.99999999999999,3.35
40115,66418067,201920,20.0,67.19999999999999,3.36
40116,66418067,202010,12.0,47.0,3.92
40117,66418067,202020,22.0,84.79999999999998,3.85
40118,66418068,201810,18.0,56.00000000000001,3.11
40119,66418068,201820,16.0,34.8,2.17
40120,66418069,201810,18.0,61.9,3.44
40121,66418069,201820,10.0,36.3,3.63
40122,66418069,201910,15.0,36.5,2.43
40123,66418069,201920,15.0,44.0,2.93
40124,66418070,201810,18.0,66.29999999999998,3.68
40125,66418070,201820,16.0,51.8,3.24
40126,66418070,201910,17.0,62.8,3.69
40127,66418070,201920,20.0,76.9,3.84
40128,66418070,202010,15.0,62.2,4.15
40129,66418070,202020,21.0,85.89999999999999,4.09
40130,66418072,201810,18.0,62.3,3.46
40131,66418072,201820,16.0,50.5,3.16
40132,66418072,201910,18.0,60.599999999999994,3.37
40133,66418072,201920,20.0,64.89999999999999,3.24
40134,66418072,202010,18.0,64.5,3.58
40135,66418072,202020,16.0,60.2,3.76
40136,66418073,201810,18.0,66.9,3.72
40137,66418073,201820,16.0,44.800000000000004,2.8
40138,66418073,201910,16.0,54.300000000000004,3.39
40139,66418073,201920,20.0,58.7,2.94
40140,66418073,202010,15.0,52.800000000000004,3.52
40141,66418073,202020,10.0,35.8,3.58
40142,66418074,201810,18.0,65.9,3.66
40143,66418074,201820,16.0,55.099999999999994,3.44
40144,66418074,201910,17.0,60.3,3.55
40145,66418074,201920,8.0,28.800000000000004,3.6
40146,66418074,202010,16.0,56.6,3.54
40147,66418075,201810,18.0,64.60000000000001,3.59
40148,66418075,201820,16.0,56.0,3.5
40149,66418075,201910,18.0,66.69999999999999,3.71
40150,66418075,201920,19.0,68.79999999999998,3.62
40151,66418075,202010,10.0,37.0,3.7
40152,66418076,201810,18.0,55.4,3.08
40153,66418076,201820,9.0,25.200000000000003,2.8
40154,66418076,201910,10.0,31.1,3.11
40155,66418077,201810,18.0,57.6,3.2
40156,66418077,201820,10.0,37.199999999999996,3.72
40157,66418077,201910,15.0,36.7,2.45
40158,66418077,201920,8.0,19.799999999999997,2.47
40159,66418077,202010,8.0,26.800000000000004,3.35
40160,66418077,202020,19.0,73.5,3.87
40161,66418078,201810,18.0,66.19999999999999,3.68
40162,66418078,201820,16.0,31.799999999999997,1.99
40163,66418079,201810,18.0,57.1,3.17
40164,66418079,201820,16.0,45.7,2.86
40165,66418080,201810,18.0,62.699999999999996,3.48
40166,66418080,201820,16.0,54.7,3.42
40167,66418080,201910,20.0,79.1,3.95
40168,66418080,201920,19.0,70.8,3.73
40169,66418080,202010,24.0,101.0,4.21
40170,66418080,202020,19.0,74.6,3.93
40171,66418081,201810,18.0,63.300000000000004,3.52
40172,66418081,201820,16.0,48.0,3.0
40173,66418081,201910,17.0,54.2,3.19
40174,66418081,201920,20.0,67.0,3.35
40175,66418081,202010,16.0,57.4,3.59
40176,66418081,202020,23.0,91.8,3.99
40177,66418082,201810,18.0,37.7,2.09
40178,66418083,201810,18.0,56.099999999999994,3.12
40179,66418083,201820,18.0,52.1,2.89
40180,66418084,201810,18.0,66.0,3.67
40181,66418084,201820,16.0,49.3,3.08
40182,66418084,201910,17.0,58.900000000000006,3.46
40183,66418084,201920,20.0,63.900000000000006,3.2
40184,66418084,202010,10.0,37.0,3.7
40185,66418084,202020,10.0,38.2,3.82
40186,66418086,201810,20.0,69.30000000000001,3.47
40187,66418086,201820,10.0,31.800000000000004,3.18
40188,66418086,201910,16.0,50.5,3.16
40189,66418086,201920,8.0,30.3,3.79
40190,66418086,202010,8.0,29.400000000000002,3.68
40191,66418086,202020,36.0,144.2,4.01
40192,66418087,201810,18.0,66.5,3.69
40193,66418087,201820,16.0,54.20000000000001,3.39
40194,66418087,201910,8.0,27.599999999999998,3.45
40195,66418087,201920,20.0,71.60000000000001,3.58
40196,66418087,202010,19.0,77.1,4.06
40197,66418087,202020,25.0,102.8,4.11
40198,66418088,201810,18.0,57.800000000000004,3.21
40199,66418088,201820,8.0,29.200000000000003,3.65
40200,66418088,201910,17.0,63.199999999999996,3.72
40201,66418088,201920,20.0,63.4,3.17
40202,66418088,202010,19.0,80.6,4.24
40203,66418088,202020,24.0,94.7,3.95
40204,66418089,201810,18.0,72.89999999999999,4.05
40205,66418089,201820,16.0,55.599999999999994,3.47
40206,66418089,201910,20.0,79.30000000000001,3.97
40207,66418089,201920,19.0,76.79999999999998,4.04
40208,66418089,202010,24.0,101.30000000000001,4.22
40209,66418090,201810,34.0,135.4,3.98
40210,66418090,201820,13.0,47.3,3.64
40211,66418090,201910,16.0,37.5,2.34
40212,66418090,201920,17.0,53.2,3.13
40213,66418090,202010,16.0,59.800000000000004,3.74
40214,66418090,202020,24.0,76.6,3.19
40215,66418093,201810,18.0,55.300000000000004,3.07
40216,66418093,201820,9.0,27.999999999999996,3.11
40217,66418093,201910,10.0,24.900000000000002,2.49
40218,66418093,201920,13.0,34.199999999999996,2.63
40219,66418094,201810,18.0,60.3,3.35
40220,66418094,201820,11.0,11.8,1.07
40221,66418095,201810,18.0,50.800000000000004,2.82
40222,66418095,201820,18.0,47.3,2.63
40223,66418097,201810,18.0,57.9,3.22
40224,66418097,201820,9.0,29.200000000000003,3.24
40225,66418097,201910,10.0,33.7,3.37
40226,66418097,201920,17.0,12.899999999999999,0.76
40227,66418098,201810,18.0,54.599999999999994,3.03
40228,66418098,201820,9.0,24.6,2.73
40229,66418098,201920,6.0,18.6,3.1
40230,66418098,202010,16.0,61.0,3.81
40231,66418098,202020,20.0,80.79999999999998,4.04
40232,66418100,201810,18.0,69.9,3.88
40233,66418100,201820,16.0,54.9,3.43
40234,66418100,201910,20.0,79.29999999999998,3.96
40235,66418100,201920,19.0,75.1,3.95
40236,66418100,202010,24.0,101.89999999999999,4.25
40237,66418101,201810,18.0,62.49999999999999,3.47
40238,66418101,201820,16.0,47.900000000000006,2.99
40239,66418101,201910,8.0,24.8,3.1
40240,66418101,201920,20.0,62.600000000000016,3.13
40241,66418101,202010,10.0,38.4,3.84
40242,66418101,202020,19.0,74.3,3.91
40243,66418104,201810,18.0,66.9,3.72
40244,66418104,201820,20.0,71.7,3.58
40245,66418104,201910,20.0,63.4,3.17
40246,66418104,201920,20.0,68.5,3.42
40247,66418104,202010,10.0,39.2,3.92
40248,66418104,202020,20.0,76.5,3.82
40249,66418105,201810,18.0,58.5,3.25
40250,66418105,201820,19.0,61.30000000000001,3.23
40251,66418105,201910,10.0,22.900000000000002,2.29
40252,66418105,202010,16.0,31.299999999999997,1.96
40253,66418105,202020,5.0,16.6,3.32
40254,66418108,201810,18.0,60.0,3.33
40255,66418108,201820,15.0,45.2,3.01
40256,66418108,201910,17.0,60.1,3.54
40257,66418108,201920,20.0,68.5,3.42
40258,66418108,202010,16.0,61.99999999999999,3.87
40259,66418108,202020,21.0,79.7,3.8
40260,66418109,201810,18.0,61.9,3.44
40261,66418503,201820,18.0,55.19999999999999,3.07
40262,66418503,201910,18.0,59.79999999999999,3.32
40263,66418503,201920,9.0,30.4,3.38
40264,66418503,202010,16.0,51.199999999999996,3.2
