CODIGO,FECHA_SOLICITUD,TIPO
55612019,2013-07-02,aplazamiento
66407061,2013-07-03,reingreso
66408556,2013-07-03,reingreso
66512510,2013-07-03,reingreso
66411508,2013-07-07,reingreso
55510533,2013-07-08,reingreso
55712055,2013-07-08,reingreso
55713101,2013-07-08,reingreso
66410063,2013-07-08,reingreso
66411113,2013-07-08,reingreso
66503053,2013-07-08,reingreso
77104013,2013-07-08,reingreso
11312521,2013-07-09,aplazamiento
11711514,2013-07-09,reingreso
11712038,2013-07-09,reingreso
11912514,2013-07-09,reingreso
33104506,2013-07-10,reingreso
66410100,2013-07-10,reingreso
77111503,2013-07-10,aplazamiento
77111510,2013-07-10,reingreso
77112506,2013-07-10,aplazamiento
77113007,2013-07-10,aplazamiento
77113025,2013-07-10,reingreso
77207004,2013-07-10,reingreso
77207014,2013-07-10,reingreso
88112538,2013-07-10,aplazamiento
55510544,2013-07-15,aplazamiento
55512075,2013-07-15,aplazamiento
66407513,2013-07-15,aplazamiento
11608508,2013-07-16,reingreso
66109519,2013-07-16,reingreso
66411060,2013-07-17,reingreso
77111519,2013-07-18,reingreso
77113007,2013-07-18,reingreso
77213017,2013-07-18,aplazamiento
66409050,2013-07-19,aplazamiento
55107516,2013-07-22,reingreso
66613062,2013-07-22,aplazamiento
77411032,2013-07-22,reingreso
92413015,2013-07-22,aplazamiento
99408533,2013-07-22,reingreso
99408536,2013-07-22,reingreso
66111009,2013-07-23,aplazamiento
66409109,2013-07-23,reingreso
66410528,2013-07-23,reingreso
88113002,2013-07-23,aplazamiento
66110014,2013-07-24,aplazamiento
77111507,2013-07-24,aplazamiento
77112013,2013-07-24,aplazamiento
77413017,2013-07-24,aplazamiento
66411051,2013-07-25,aplazamiento
55512016,2013-07-30,aplazamiento
55513083,2013-07-30,aplazamiento
55612009,2013-07-30,aplazamiento
55612514,2013-07-30,aplazamiento
55712075,2013-07-30,aplazamiento
55712583,2013-07-30,aplazamiento
66511029,2013-07-30,aplazamiento
92007027,2013-07-30,reingreso
93912070,2013-07-30,reingreso
93912520,2013-07-30,reingreso
66209003,2013-08-02,aplazamiento
66409030,2013-08-02,aplazamiento
93213028,2013-08-02,aplazamiento
55610035,2013-08-05,aplazamiento
95013001,2013-08-05,aplazamiento
66112031,2013-08-14,aplazamiento
77111002,2013-08-14,aplazamiento
77212511,2013-08-14,aplazamiento
95512019,2013-08-14,reingreso
66113005,2013-08-15,aplazamiento
66412579,2013-08-16,aplazamiento
66111035,2013-08-18,aplazamiento
11708507,2013-08-20,aplazamiento
55509517,2013-08-20,aplazamiento
55511549,2013-08-20,aplazamiento
55512051,2013-08-20,aplazamiento
55711090,2013-08-20,aplazamiento
55712023,2013-08-20,aplazamiento
55712079,2013-08-20,aplazamiento
55712086,2013-08-20,aplazamiento
66413026,2013-08-30,aplazamiento
55510528,2013-09-02,aplazamiento
77412019,2013-09-04,aplazamiento
77413041,2013-09-04,aplazamiento
88109504,2013-09-05,aplazamiento
92108002,2013-09-10,reingreso
55311007,2013-09-16,aplazamiento
95013003,2013-09-16,aplazamiento
66110503,2013-09-27,aplazamiento
66408002,2013-10-07,reingreso
66208002,2013-10-15,reingreso
66410524,2013-10-16,aplazamiento
55313042,2013-10-17,reingreso
55510093,2013-10-17,aplazamiento
55510512,2013-10-17,aplazamiento
55711069,2013-10-17,aplazamiento
66111009,2013-10-18,reingreso
55612037,2013-10-21,aplazamiento
66409509,2013-10-21,reingreso
66507010,2013-10-21,reingreso
77108520,2013-10-23,reingreso
77207519,2013-10-23,reingreso
66212509,2013-10-28,reingreso
66409111,2013-10-28,reingreso
66409543,2013-10-28,reingreso
66509017,2013-10-28,reingreso
11710022,2013-11-05,reingreso
11710513,2013-11-05,aplazamiento
55312509,2013-11-05,reingreso
55711069,2013-11-05,reingreso
55712027,2013-11-05,reingreso
66412547,2013-11-06,reingreso
66413042,2013-11-06,reingreso
66410099,2013-11-07,reingreso
66412567,2013-11-08,reingreso
11707511,2013-11-12,reingreso
11708007,2013-11-12,reingreso
11710504,2013-11-12,reingreso
11912525,2013-11-12,reingreso
77112506,2013-11-13,reingreso
77412019,2013-11-13,reingreso
66411090,2013-11-14,reingreso
66412096,2013-11-14,aplazamiento
55110504,2013-11-18,reingreso
55313011,2013-11-18,reingreso
55509517,2013-11-18,reingreso
55510093,2013-11-18,reingreso
55610506,2013-11-18,reingreso
66112010,2013-11-18,aplazamiento
66304511,2013-11-18,reingreso
66410018,2013-11-18,reingreso
66412107,2013-11-18,reingreso
95011503,2013-11-18,reingreso
11597021,2013-11-19,reingreso
11608013,2013-11-19,reingreso
11711528,2013-11-19,reingreso
11712510,2013-11-19,reingreso
11712517,2013-11-19,reingreso
11712531,2013-11-19,reingreso
66309016,2013-11-20,reingreso
77111507,2013-11-20,aplazamiento
77412508,2013-11-20,reingreso
66305502,2013-11-22,reingreso
66308509,2013-11-22,reingreso
66407016,2013-11-22,reingreso
55509045,2013-11-25,reingreso
55513003,2013-11-25,aplazamiento
55513006,2013-11-25,aplazamiento
55513007,2013-11-25,aplazamiento
66409050,2013-11-25,reingreso
66411552,2013-11-25,aplazamiento
66511529,2013-11-25,aplazamiento
11709075,2013-11-26,reingreso
11710015,2013-11-26,aplazamiento
55312048,2013-11-26,reingreso
55512040,2013-11-26,reingreso
55712075,2013-11-26,reingreso
55712079,2013-11-26,reingreso
77110505,2013-11-27,reingreso
77413041,2013-11-27,reingreso
93313006,2013-11-28,aplazamiento
66413045,2013-11-29,aplazamiento
55313057,2013-12-02,reingreso
66410556,2013-12-02,aplazamiento
66411566,2013-12-02,aplazamiento
11705522,2013-12-03,reingreso
11710041,2013-12-03,reingreso
66209017,2013-12-03,reingreso
66411513,2013-12-03,reingreso
66507046,2013-12-04,reingreso
77111503,2013-12-04,reingreso
77212511,2013-12-04,reingreso
66112039,2013-12-05,aplazamiento
66112508,2013-12-05,aplazamiento
66408546,2013-12-05,aplazamiento
66410011,2013-12-05,reingreso
66411091,2013-12-05,reingreso
66413092,2013-12-05,aplazamiento
55207005,2013-12-09,reingreso
55210510,2013-12-09,reingreso
55510528,2013-12-09,reingreso
55712001,2013-12-09,aplazamiento
66109513,2013-12-09,reingreso
66410100,2013-12-09,reingreso
66413019,2013-12-09,aplazamiento
11313017,2013-12-10,reingreso
11711037,2013-12-10,reingreso
66409005,2013-12-11,aplazamiento
66409035,2013-12-11,aplazamiento
77209011,2013-12-11,reingreso
77209011,2013-12-11,aplazamiento
77209512,2013-12-11,reingreso
66410101,2013-12-13,aplazamiento
66410073,2013-12-15,reingreso
55312003,2013-12-16,aplazamiento
55312071,2013-12-16,reingreso
55511549,2013-12-16,aplazamiento
55612009,2013-12-16,reingreso
66408538,2013-12-16,reingreso
66409023,2013-12-16,aplazamiento
66409047,2013-12-16,aplazamiento
66409065,2013-12-16,aplazamiento
66410117,2013-12-16,aplazamiento
66410521,2013-12-16,aplazamiento
66411079,2013-12-16,aplazamiento
66412079,2013-12-16,aplazamiento
66407571,2013-12-17,aplazamiento
66409024,2013-12-17,aplazamiento
66410510,2013-12-17,aplazamiento
66410571,2013-12-18,aplazamiento
66412531,2013-12-18,aplazamiento
77109017,2013-12-19,reingreso
77109507,2013-12-19,aplazamiento
77203008,2013-12-19,reingreso
77207013,2013-12-19,aplazamiento
66410556,2013-12-20,reingreso
33312508,2014-01-10,reingreso
55512016,2014-01-13,reingreso
55712575,2014-01-13,aplazamiento
66112006,2014-01-13,aplazamiento
66409018,2014-01-13,aplazamiento
66410094,2014-01-13,aplazamiento
66410510,2014-01-13,reingreso
66410518,2014-01-13,aplazamiento
66410537,2014-01-13,aplazamiento
66411050,2014-01-13,aplazamiento
66412032,2014-01-13,aplazamiento
66512034,2014-01-13,reingreso
66513003,2014-01-13,aplazamiento
11191052,2014-01-14,reingreso
11410011,2014-01-14,reingreso
11410506,2014-01-14,reingreso
11599012,2014-01-14,reingreso
11912520,2014-01-14,reingreso
66409502,2014-01-15,aplazamiento
66411082,2014-01-15,aplazamiento
77212011,2014-01-15,aplazamiento
66211512,2014-01-16,aplazamiento
66512523,2014-01-16,reingreso
77311012,2014-01-16,reingreso
88212026,2014-01-16,aplazamiento
33195142,2014-01-17,reingreso
77108013,2014-01-17,reingreso
92312009,2014-01-17,reingreso
33312069,2014-01-20,aplazamiento
66110020,2014-01-20,aplazamiento
66409007,2014-01-20,aplazamiento
66409095,2014-01-20,reingreso
66409561,2014-01-20,aplazamiento
66410023,2014-01-20,aplazamiento
66412089,2014-01-20,aplazamiento
66413081,2014-01-20,aplazamiento
66413097,2014-01-20,reingreso
66512501,2014-01-20,aplazamiento
11709516,2014-01-21,reingreso
11711524,2014-01-21,reingreso
33313067,2014-01-21,aplazamiento
55106512,2014-01-21,reingreso
55312073,2014-01-21,aplazamiento
55712012,2014-01-21,aplazamiento
66409504,2014-01-21,aplazamiento
66411050,2014-01-21,reingreso
66411051,2014-01-21,aplazamiento
66413076,2014-01-21,aplazamiento
93212515,2014-01-21,reingreso
93913042,2014-01-21,reingreso
66412536,2014-01-22,aplazamiento
66413025,2014-01-22,aplazamiento
77112531,2014-01-22,reingreso
77212016,2014-01-22,reingreso
55712073,2014-01-23,aplazamiento
66211016,2014-01-23,aplazamiento
55713518,2014-01-24,aplazamiento
33311549,2014-01-27,reingreso
55312003,2014-01-27,reingreso
66111016,2014-01-27,aplazamiento
11191907,2014-01-28,reingreso
55113016,2014-01-28,aplazamiento
55212008,2014-01-28,aplazamiento
55313502,2014-01-28,aplazamiento
55509019,2014-01-28,aplazamiento
66113517,2014-01-28,aplazamiento
66409104,2014-01-28,aplazamiento
66410063,2014-01-28,aplazamiento
66412554,2014-01-28,aplazamiento
77113012,2014-01-28,aplazamiento
77207520,2014-01-28,reingreso
92310513,2014-01-28,reingreso
55312532,2014-01-29,aplazamiento
55713536,2014-01-29,aplazamiento
66111011,2014-01-29,aplazamiento
66412501,2014-01-29,aplazamiento
91309510,2014-01-29,reingreso
91310509,2014-01-29,reingreso
92311013,2014-01-29,reingreso
66411032,2014-01-31,aplazamiento
66412523,2014-02-01,aplazamiento
66413090,2014-02-01,aplazamiento
92311017,2014-02-01,reingreso
95512005,2014-02-01,reingreso
66411588,2014-02-03,aplazamiento
92413504,2014-02-03,aplazamiento
66404079,2014-02-04,aplazamiento
77107010,2014-02-04,reingreso
95013513,2014-02-04,aplazamiento
11597021,2014-02-05,reingreso
91313002,2014-02-05,reingreso
91908002,2014-02-05,reingreso
92613003,2014-02-05,reingreso
92613009,2014-02-05,reingreso
92613011,2014-02-05,reingreso
92613509,2014-02-05,aplazamiento
98413010,2014-02-05,reingreso
99607501,2014-02-05,reingreso
66311012,2014-02-07,aplazamiento
66412030,2014-02-07,reingreso
77211515,2014-02-07,aplazamiento
66211513,2014-02-11,aplazamiento
93412510,2014-02-11,reingreso
66409029,2014-02-12,aplazamiento
77112013,2014-02-12,aplazamiento
55109505,2014-02-13,aplazamiento
55509028,2014-02-13,aplazamiento
55612030,2014-02-13,aplazamiento
55613009,2014-02-13,aplazamiento
55711507,2014-02-13,aplazamiento
95013514,2014-02-13,aplazamiento
33311532,2014-02-14,aplazamiento
33311538,2014-02-17,aplazamiento
77413030,2014-02-18,aplazamiento
92413511,2014-02-18,aplazamiento
93711007,2014-02-18,reingreso
92413501,2014-02-20,aplazamiento
98703501,2014-02-21,reingreso
98703502,2014-02-21,reingreso
33312551,2014-02-25,aplazamiento
33311053,2014-03-05,aplazamiento
77108005,2014-03-05,aplazamiento
33313531,2014-03-10,aplazamiento
55311009,2014-03-13,aplazamiento
55311533,2014-03-13,aplazamiento
55313047,2014-03-13,aplazamiento
66107021,2014-03-16,reingreso
66305011,2014-03-18,aplazamiento
66409042,2014-03-18,aplazamiento
88213021,2014-03-19,aplazamiento
55509028,2014-04-03,reingreso
11598506,2014-04-04,reingreso
66409104,2014-04-04,reingreso
95013503,2014-04-10,aplazamiento
66111016,2014-04-15,reingreso
66412079,2014-04-21,reingreso
77107510,2014-04-23,aplazamiento
66411552,2014-04-25,reingreso
66511027,2014-05-02,reingreso
33312520,2014-05-07,reingreso
33311518,2014-05-09,reingreso
88213013,2014-05-09,reingreso
66412016,2014-05-12,aplazamiento
66507531,2014-05-13,reingreso
88213021,2014-05-13,reingreso
33312551,2014-05-19,reingreso
66211512,2014-05-19,reingreso
66409047,2014-05-19,reingreso
66412554,2014-05-19,reingreso
66508017,2014-05-19,reingreso
55713019,2014-05-20,reingreso
66506515,2014-05-20,reingreso
66111011,2014-05-21,reingreso
66408511,2014-05-21,reingreso
66511029,2014-05-21,reingreso
66511529,2014-05-21,reingreso
77109507,2014-05-21,reingreso
77210502,2014-05-21,reingreso
77312001,2014-05-21,reingreso
66410521,2014-05-23,reingreso
66412512,2014-05-23,reingreso
77413528,2014-05-23,reingreso
33110512,2014-05-26,reingreso
33313067,2014-05-26,reingreso
66112525,2014-05-26,reingreso
88212027,2014-05-26,reingreso
92413512,2014-05-26,aplazamiento
11913003,2014-05-27,reingreso
66411543,2014-05-27,reingreso
66412531,2014-05-27,reingreso
55510531,2014-05-28,reingreso
66409005,2014-05-28,reingreso
77212013,2014-05-28,aplazamiento
66404079,2014-05-30,reingreso
66405011,2014-05-30,aplazamiento
11412003,2014-06-03,reingreso
66209017,2014-06-04,aplazamiento
66214016,2014-06-04,aplazamiento
66313016,2014-06-04,aplazamiento
66409023,2014-06-04,aplazamiento
77207011,2014-06-04,reingreso
77213005,2014-06-04,aplazamiento
66414091,2014-06-05,aplazamiento
33311022,2014-06-06,reingreso
55512001,2014-06-06,aplazamiento
77413522,2014-06-06,reingreso
66106028,2014-06-09,reingreso
66414101,2014-06-09,aplazamiento
11411511,2014-06-10,aplazamiento
11411516,2014-06-10,reingreso
11710015,2014-06-10,aplazamiento
66513008,2014-06-11,aplazamiento
55510061,2014-06-14,reingreso
66410564,2014-06-16,aplazamiento
66411082,2014-06-16,reingreso
66613056,2014-06-16,aplazamiento
66112006,2014-06-17,reingreso
66409535,2014-06-18,aplazamiento
77107510,2014-06-18,reingreso
77112009,2014-06-18,reingreso
77212011,2014-06-18,reingreso
66412525,2014-06-19,aplazamiento
66409519,2014-06-20,aplazamiento
66409551,2014-06-20,aplazamiento
66410572,2014-06-20,aplazamiento
66411070,2014-06-20,aplazamiento
66411567,2014-06-20,aplazamiento
66411574,2014-06-20,aplazamiento
66412010,2014-06-20,aplazamiento
66413559,2014-06-20,aplazamiento
66513013,2014-06-20,reingreso
66409072,2014-06-21,aplazamiento
66212509,2014-06-25,aplazamiento
66211016,2014-07-01,reingreso
66408041,2014-07-01,aplazamiento
66408057,2014-07-01,aplazamiento
66408576,2014-07-01,reingreso
66411010,2014-07-01,aplazamiento
66411011,2014-07-01,aplazamiento
66411062,2014-07-01,aplazamiento
66411122,2014-07-01,reingreso
66411571,2014-07-01,aplazamiento
66412038,2014-07-01,reingreso
66412088,2014-07-01,aplazamiento
66413005,2014-07-01,reingreso
66413082,2014-07-01,aplazamiento
66413522,2014-07-01,aplazamiento
66413528,2014-07-01,aplazamiento
66514008,2014-07-01,aplazamiento
91908535,2014-07-01,reingreso
91909509,2014-07-01,reingreso
92414002,2014-07-01,aplazamiento
66411585,2014-07-02,reingreso
55107010,2014-07-03,reingreso
66412107,2014-07-03,reingreso
55107516,2014-07-04,reingreso
55211014,2014-07-04,reingreso
55313502,2014-07-04,reingreso
55509019,2014-07-04,reingreso
55513016,2014-07-07,aplazamiento
55513553,2014-07-07,reingreso
66108010,2014-07-07,reingreso
66112056,2014-07-07,aplazamiento
66212506,2014-07-07,reingreso
66407528,2014-07-07,aplazamiento
66410023,2014-07-07,reingreso
66410117,2014-07-07,reingreso
66411585,2014-07-07,reingreso
77206015,2014-07-07,reingreso
11400527,2014-07-08,reingreso
11411006,2014-07-08,reingreso
11705027,2014-07-08,reingreso
11708071,2014-07-08,reingreso
11712044,2014-07-08,reingreso
11713013,2014-07-08,reingreso
66408078,2014-07-08,reingreso
66506508,2014-07-08,aplazamiento
77107010,2014-07-08,reingreso
77211515,2014-07-08,reingreso
91610010,2014-07-08,reingreso
98410515,2014-07-08,reingreso
98412027,2014-07-08,reingreso
66409023,2014-07-14,reingreso
66411536,2014-07-14,aplazamiento
66411574,2014-07-14,reingreso
66412562,2014-07-14,aplazamiento
11409021,2014-07-15,reingreso
11409034,2014-07-15,reingreso
11710054,2014-07-15,aplazamiento
55312545,2014-07-15,reingreso
66113528,2014-07-15,aplazamiento
66409554,2014-07-15,aplazamiento
66410502,2014-07-15,aplazamiento
66510055,2014-07-15,aplazamiento
66614023,2014-07-15,aplazamiento
98413505,2014-07-15,reingreso
33108570,2014-07-16,reingreso
66410053,2014-07-16,aplazamiento
66412025,2014-07-16,aplazamiento
55713115,2014-07-17,aplazamiento
55713120,2014-07-17,reingreso
66411117,2014-07-17,aplazamiento
77108012,2014-07-17,reingreso
77111507,2014-07-17,reingreso
77112013,2014-07-17,reingreso
77206015,2014-07-17,reingreso
55306004,2014-07-18,reingreso
55511549,2014-07-21,aplazamiento
55513094,2014-07-21,aplazamiento
55513506,2014-07-21,aplazamiento
55514003,2014-07-21,aplazamiento
66212023,2014-07-21,aplazamiento
66212505,2014-07-21,aplazamiento
66408576,2014-07-21,aplazamiento
66409027,2014-07-21,aplazamiento
66411567,2014-07-21,reingreso
66414123,2014-07-21,aplazamiento
66508524,2014-07-21,reingreso
33110552,2014-07-22,reingreso
55109505,2014-07-22,reingreso
66312013,2014-07-22,aplazamiento
88107025,2014-07-22,reingreso
33102548,2014-07-23,reingreso
66111514,2014-07-23,aplazamiento
66113519,2014-07-23,aplazamiento
66412526,2014-07-23,aplazamiento
66413041,2014-07-23,aplazamiento
66511521,2014-07-23,aplazamiento
33106558,2014-07-24,reingreso
55313509,2014-07-24,aplazamiento
66414107,2014-07-24,aplazamiento
93313006,2014-07-24,reingreso
66410537,2014-07-25,aplazamiento
77109501,2014-07-25,aplazamiento
77113019,2014-07-25,aplazamiento
77210509,2014-07-25,aplazamiento
77212505,2014-07-25,aplazamiento
77213013,2014-07-25,aplazamiento
77312009,2014-07-25,aplazamiento
11409528,2014-07-28,reingreso
66214014,2014-07-28,aplazamiento
77197001,2014-07-28,reingreso
98413516,2014-07-28,reingreso
11708034,2014-07-29,reingreso
33109078,2014-07-29,reingreso
33109546,2014-07-29,reingreso
55713060,2014-07-29,aplazamiento
77412014,2014-07-29,aplazamiento
88212016,2014-07-29,aplazamiento
55712577,2014-07-30,aplazamiento
91714003,2014-07-30,aplazamiento
55611002,2014-07-31,aplazamiento
77210509,2014-07-31,aplazamiento
77210009,2014-08-01,aplazamiento
77213008,2014-08-01,aplazamiento
92313503,2014-08-01,aplazamiento
66508038,2014-08-04,aplazamiento
11412011,2014-08-05,aplazamiento
55511513,2014-08-06,aplazamiento
66507524,2014-08-06,aplazamiento
66612539,2014-08-06,aplazamiento
77111014,2014-08-08,aplazamiento
77211509,2014-08-08,aplazamiento
92311502,2014-08-08,reingreso
66413104,2014-08-11,aplazamiento
92714012,2014-08-13,aplazamiento
55312076,2014-08-14,aplazamiento
55714047,2014-08-14,aplazamiento
93913554,2014-08-14,reingreso
77312505,2014-08-15,aplazamiento
55113501,2014-08-20,aplazamiento
55213016,2014-08-20,aplazamiento
55512016,2014-08-20,aplazamiento
55611501,2014-08-20,aplazamiento
66414002,2014-08-22,aplazamiento
77114018,2014-08-22,aplazamiento
95512018,2014-08-22,reingreso
66411062,2014-08-25,reingreso
55610035,2014-08-28,aplazamiento
55612020,2014-08-28,aplazamiento
55612026,2014-08-28,aplazamiento
55513533,2014-08-31,aplazamiento
66414012,2014-09-04,aplazamiento
77207520,2014-09-05,aplazamiento
66307015,2014-09-12,aplazamiento
66414081,2014-09-12,reingreso
55514066,2014-09-18,aplazamiento
55712606,2014-09-21,aplazamiento
66612515,2014-09-23,reingreso
77108005,2014-09-26,aplazamiento
55712023,2014-10-06,reingreso
66612565,2014-10-07,reingreso
55511551,2014-10-09,reingreso
66413514,2014-10-10,reingreso
66305011,2014-10-15,reingreso
66408042,2014-10-17,reingreso
66410537,2014-10-17,reingreso
66410572,2014-10-17,reingreso
66409535,2014-10-22,reingreso
66410502,2014-10-22,reingreso
66412533,2014-10-22,reingreso
66505009,2014-10-22,reingreso
66506508,2014-10-22,reingreso
55714047,2014-10-24,reingreso
66313016,2014-10-24,reingreso
77112519,2014-10-24,reingreso
66410534,2014-10-28,reingreso
66410564,2014-10-28,reingreso
66410571,2014-10-28,reingreso
66412564,2014-10-28,reingreso
66612539,2014-10-29,reingreso
55313057,2014-10-30,reingreso
55509513,2014-10-30,reingreso
