PERIODO,COD_MAT,COD_DOCENTE
201220,33102,95
201220,33102,101
201220,33103,1772
201220,33103,833
201220,33104,529
201220,33104,2586
201220,33105,622
201220,33105,3208
201220,33106,52
201220,33106,1109
201220,33107,4099
201220,33107,4093
201220,33108,4031
201220,33109,309
201220,33109,420
201220,33110,1897
201220,33111,3109
201220,33112,963
201220,33112,267
201220,33114,291
201220,33114,297
201220,33115,2568
201220,33115,694
201220,33116,309
201220,33117,2446
201220,33117,1733
201220,33118,4075
201220,33118,3176
201220,33119,4048
201220,33120,2482
201220,33120,2826
201220,33121,2397
201220,33121,3222
201220,33122,2555
201220,33122,2356
201220,33123,2502
201220,33123,3340
201220,33124,862
201220,33124,267
201220,33125,3205
201220,33125,3195
201220,33126,2356
201220,33126,2361
201220,33127,3073
201220,33127,3224
201220,33127,2798
201220,33128,843
201220,33129,937
201220,33129,2556
201220,33130,1887
201220,33130,2502
201220,33131,1156
201220,33131,667
201220,33133,2561
201220,33133,1754
201220,33134,2286
201220,33134,529
201220,33135,937
201220,33135,1956
201220,33136,799
201220,33136,2363
201220,33137,687
201220,33137,1320
201220,33138,3315
201220,33138,2822
201220,33138,2363
201220,33139,4046
201220,33139,139
201220,33140,2490
201220,33141,2556
201220,33141,2557
201220,33142,4075
201220,33142,667
201220,33142,1733
201220,33142,547
201220,33142,3109
201220,33142,586
201220,33143,3374
201220,33143,2502
201220,33144,1733
201220,33144,3008
201220,33145,1899
201220,33146,3314
201220,33146,3176
201220,33146,3293
201220,33146,3172
201220,33146,1829
201220,33147,2555
201220,33147,2586
201220,33148,2560
201220,33148,2469
201220,33149,2363
201220,33149,1899
201220,33149,139
201220,33149,3109
201220,33149,297
201220,33149,547
201220,33150,1117
201220,33151,547
201220,33151,1829
201220,33152,0
201220,33152,1897
201220,33152,3109
201220,33152,2490
201220,33154,3293
201220,33155,3195
201220,33155,4031
201220,33157,2946
201220,33157,3293
201220,33158,2822
201220,33158,4075
201220,33159,360
201220,33160,360
201220,33160,3109
201220,33160,3353
201220,33160,1117
201220,33160,2946
201220,33162,687
201220,33162,4046
201220,33201,3299
201220,33202,213
201220,33203,2974
201220,33204,1320
201220,33205,598
201220,33207,4099
201220,33208,3109
201220,33209,598
201220,33210,2842
201220,33211,402
201220,33212,1489
201220,33214,3272
201220,33215,694
201220,33216,259
201220,33218,2170
201220,33219,598
201220,33220,2482
201220,33223,647
201220,33224,2393
201220,33226,3299
201220,33227,59
201220,33228,2332
201220,33229,2170
201220,33230,2972
201220,33231,2393
201220,33232,3306
201220,33233,2464
201220,33234,1025
201220,33235,402
201220,33236,3272
201220,33237,2366
201220,33238,2324
201220,33241,1489
201220,33242,2547
201220,33244,2235
201220,33245,2842
201220,33247,59
201220,33248,1320
201220,33250,1686
201220,33251,647
201220,33252,2974
201220,33253,3306
201220,33254,3306
201220,33255,3355
201220,33256,2464
201220,33258,2974
201220,33259,2974
201220,33266,2332
201220,33301,3354
201220,33302,3302
201220,33302,4063
201220,33303,2398
201220,33304,4080
201220,33305,3183
201220,33306,2934
201220,33306,52
201220,33307,3164
201220,33308,3180
201220,33309,4080
201220,33310,3303
201220,33311,4003
201220,33311,3326
201220,33312,3328
201220,33314,4074
201220,33315,4039
201220,33315,3334
201220,33316,3071
201220,33317,3199
201220,33317,3354
201220,33318,3180
201220,33319,3329
201220,33320,3187
201220,33321,3286
201220,33321,3291
201220,33322,3327
201220,33323,3180
201220,33324,3294
201220,33324,4003
201220,33325,4090
201220,33325,3305
201220,33326,4105
201220,33327,2506
201220,33327,3286
201220,33402,4038
201220,33403,833
201220,33405,3206
201220,33407,3365
201220,33409,2490
201220,33410,3221
201220,33411,3372
201220,33412,1156
201220,33414,3279
201220,33416,1156
201220,33418,3339
201220,33420,3365
201220,55117,3307
201220,55118,1473
201220,55121,3130
201220,55127,3171
201220,55134,1088
201220,55135,2357
201220,55138,3153
201220,55139,3129
201220,55140,54
201220,55141,2981
201220,55144,3171
201220,55145,857
201220,55146,7
201220,55147,3169
201220,55148,780
201220,55150,4084
201220,55151,4083
201220,55152,7
201220,55153,15
201220,55154,3169
201220,55157,3169
201220,55158,857
201220,55159,3169
201220,55160,17
201220,55161,17
201220,55203,1930
201220,55208,3355
201220,55209,351
201220,55210,2927
201220,55213,3292
201220,55214,2815
201220,55218,1351
201220,55221,2572
201220,55227,1015
201220,55228,1092
201220,55229,804
201220,55232,1092
201220,55233,3311
201220,55234,233
201220,55238,233
201220,55239,233
201220,55245,1397
201220,55250,1092
201220,55250,1351
201220,55251,225
201220,55256,1015
201220,55259,1015
201220,55260,225
201220,55301,213
201220,55302,95
201220,55303,2468
201220,55304,303
201220,55305,2971
201220,55307,4093
201220,55308,462
201220,55309,3134
201220,55310,2512
201220,55310,418
201220,55311,2817
201220,55311,3282
201220,55312,1129
201220,55312,2912
201220,55313,1329
201220,55313,1546
201220,55314,2466
201220,55315,2568
201220,55316,3151
201220,55317,3375
201220,55318,302
201220,55319,3351
201220,55319,4037
201220,55320,2351
201220,55320,2826
201220,55322,3224
201220,55323,325
201220,55324,1716
201220,55325,129
201220,55326,1337
201220,55327,3151
201220,55328,3316
201220,55328,2996
201220,55329,3134
201220,55330,303
201220,55331,129
201220,55333,2468
201220,55334,2403
201220,55336,2468
201220,55337,2265
201220,55337,2914
201220,55338,1473
201220,55339,684
201220,55340,2085
201220,55343,2085
201220,55344,1337
201220,55345,1351
201220,55346,2468
201220,55347,302
201220,55347,2085
201220,55350,537
201220,55351,1337
201220,55352,3176
201220,55353,1337
201220,55354,1546
201220,55354,2265
201220,55355,3195
201220,55357,1399
201220,55358,2268
201220,55359,1337
201220,55360,2265
201220,55361,2914
201220,55501,3335
201220,55501,213
201220,55501,2817
201220,55502,249
201220,55502,101
201220,55503,2925
201220,55503,2575
201220,55504,3292
201220,55504,4016
201220,55505,2971
201220,55505,3208
201220,55505,4040
201220,55506,2981
201220,55506,17
201220,55508,4093
201220,55510,2940
201220,55510,3308
201220,55511,1129
201220,55512,2920
201220,55513,2534
201220,55513,2962
201220,55514,3313
201220,55514,3108
201220,55515,2826
201220,55516,2474
201220,55516,2403
201220,55517,2817
201220,55518,4015
201220,55519,1270
201220,55520,2446
201220,55521,3073
201220,55522,418
201220,55522,2512
201220,55523,2531
201220,55524,2817
201220,55525,1716
201220,55527,552
201220,55527,539
201220,55528,3375
201220,55530,3342
201220,55531,3134
201220,55532,2840
201220,55532,3043
201220,55533,4015
201220,55534,1518
201220,55537,586
201220,55538,2981
201220,55542,7
201220,55544,3337
201220,55547,2531
201220,55548,2531
201220,55549,3171
201220,55551,3047
201220,55552,3129
201220,55553,54
201220,55554,1546
201220,55556,3129
201220,55558,3205
201220,55559,1518
201220,55560,1518
201220,55601,1749
201220,55602,213
201220,55603,2815
201220,55605,4040
201220,55606,2961
201220,55609,3308
201220,55610,4015
201220,55611,3352
201220,55612,3025
201220,55613,1824
201220,55613,1144
201220,55614,3222
201220,55616,2403
201220,55617,325
201220,55618,3107
201220,55619,150
201220,55620,4015
201220,55621,3126
201220,55622,3073
201220,55625,1749
201220,55626,1716
201220,55627,2961
201220,55628,1400
201220,55629,3107
201220,55630,2961
201220,55632,1749
201220,55633,4015
201220,55636,1399
201220,55637,3126
201220,55638,1399
201220,55640,2887
201220,55641,3166
201220,55642,3126
201220,55643,3283
201220,55644,3126
201220,55647,3283
201220,55648,3166
201220,55649,1399
201220,55650,3107
201220,55651,3126
201220,55701,3140
201220,55701,3056
201220,55701,3302
201220,55702,3139
201220,55702,3055
201220,55702,4063
201220,55703,3167
201220,55704,3334
201220,55704,4039
201220,55705,3183
201220,55705,2929
201220,55706,3295
201220,55706,17
201220,55707,3235
201220,55707,3103
201220,55707,3162
201220,55707,2351
201220,55708,3164
201220,55709,52
201220,55709,2934
201220,55710,3133
201220,55710,3055
201220,55711,2268
201220,55712,3297
201220,55713,3165
201220,55713,3136
201220,55713,3139
201220,55714,4050
201220,55715,3187
201220,55716,4090
201220,55717,3139
201220,55718,3019
201220,55718,3133
201220,55719,3350
201220,55720,3296
201220,55721,3286
201220,55722,3136
201220,55722,3165
201220,55723,4050
201220,55724,3140
201220,55725,3019
201220,55726,3284
201220,55727,3297
201220,55728,3286
201220,55729,3297
201220,55737,3326
201220,66102,101
201220,66103,950
201220,66103,2219
201220,66104,3168
201220,66107,4099
201220,66108,3208
201220,66109,351
201220,66110,2976
201220,66110,2576
201220,66110,397
201220,66111,4051
201220,66112,2908
201220,66112,380
201220,66114,3132
201220,66115,42
201220,66115,2927
201220,66117,3130
201220,66118,2891
201220,66119,3130
201220,66120,2826
201220,66122,2996
201220,66123,3374
201220,66124,2576
201220,66124,2915
201220,66124,3170
201220,66124,2072
201220,66125,2976
201220,66126,2403
201220,66127,3170
201220,66127,3113
201220,66127,2915
201220,66127,2976
201220,66128,2392
201220,66129,3316
201220,66131,4056
201220,66132,2863
201220,66133,801
201220,66134,2863
201220,66135,2982
201220,66136,1053
201220,66137,3211
201220,66138,1053
201220,66139,2072
201220,66140,3027
201220,66141,3113
201220,66142,2915
201220,66143,1732
201220,66144,729
201220,66144,2982
201220,66144,2915
201220,66144,3170
201220,66144,2976
201220,66144,2072
201220,66144,2392
201220,66144,3064
201220,66146,3064
201220,66146,2104
201220,66146,1885
201220,66146,397
201220,66147,2976
201220,66147,2576
201220,66147,3143
201220,66147,2392
201220,66147,1732
201220,66149,3207
201220,66149,3064
201220,66151,665
201220,66151,2104
201220,66151,3064
201220,66151,3113
201220,66151,3170
201220,66151,2915
201220,66151,3309
201220,66151,729
201220,66151,2392
201220,66152,1732
201220,66153,4056
201220,66154,4056
201220,66154,950
201220,66155,3194
201220,66155,3096
201220,66155,2392
201220,66155,3310
201220,66155,3090
201220,66156,2354
201220,66158,1885
201220,66158,2219
201220,66159,950
201220,66160,423
201220,66203,2442
201220,66207,4099
201220,66217,2442
201220,66219,1512
201220,66224,3123
201220,66225,3123
201220,66230,2442
201220,66236,2442
201220,66241,2442
201220,66243,397
201220,66243,3020
201220,66244,3020
201220,66245,3020
201220,66246,4022
201220,66246,3268
201220,66246,2442
201220,66246,3123
201220,66248,3346
201220,66249,2442
201220,66250,2442
201220,66251,3346
201220,66252,2442
201220,66252,1512
201220,66252,3346
201220,66254,2243
201220,66254,1486
201220,66255,3123
201220,66256,481
201220,66256,2243
201220,66257,2442
201220,66259,2442
201220,66259,1512
201220,66261,3346
201220,66262,3020
201220,66262,969
201220,66263,2243
201220,66265,2108
201220,66266,3346
201220,66266,1486
201220,66267,2243
201220,66267,4073
201220,66301,4051
201220,66302,101
201220,66303,1365
201220,66304,4051
201220,66304,3168
201220,66305,4040
201220,66308,1365
201220,66309,96
201220,66310,3360
201220,66310,1630
201220,66311,2834
201220,66312,380
201220,66314,380
201220,66314,2908
201220,66318,3108
201220,66321,953
201220,66322,2474
201220,66323,1699
201220,66324,3053
201220,66325,3148
201220,66325,3027
201220,66329,1365
201220,66330,1460
201220,66333,1365
201220,66336,1365
201220,66337,3121
201220,66337,2102
201220,66341,1553
201220,66342,4061
201220,66343,1706
201220,66344,1772
201220,66345,3205
201220,66348,1365
201220,66349,2102
201220,66349,1699
201220,66349,1460
201220,66349,3148
201220,66350,2102
201220,66351,2574
201220,66352,2999
201220,66354,150
201220,66355,1365
201220,66356,3125
201220,66356,3098
201220,66356,1706
201220,66356,2102
201220,66358,2843
201220,66359,1124
201220,66360,1124
201220,66361,4061
201220,66362,953
201220,66363,4061
201220,66364,952
201220,66365,2102
201220,66366,2574
201220,66366,2832
201220,66366,4079
201220,66366,2102
201220,66366,2999
201220,66367,1365
201220,66368,3121
201220,66368,952
201220,66401,3002
201220,66401,418
201220,66402,176
201220,66402,2534
201220,66403,4067
201220,66404,2925
201220,66404,2575
201220,66405,622
201220,66405,4040
201220,66405,2971
201220,66407,4099
201220,66408,2798
201220,66408,3307
201220,66409,1543
201220,66409,3107
201220,66410,3146
201220,66410,3144
201220,66410,3040
201220,66410,2900
201220,66410,352
201220,66410,1008
201220,66410,3145
201220,66411,2264
201220,66413,987
201220,66414,3307
201220,66414,4109
201220,66418,3316
201220,66418,2474
201220,66420,2482
201220,66423,1130
201220,66423,1707
201220,66425,2834
201220,66428,3276
201220,66429,3278
201220,66430,2815
201220,66430,2860
201220,66430,2927
201220,66431,2580
201220,66431,398
201220,66432,1434
201220,66433,685
201220,66434,3211
201220,66435,2863
201220,66436,613
201220,66436,3276
201220,66437,2361
201220,66438,687
201220,66439,3132
201220,66440,1135
201220,66441,352
201220,66441,3174
201220,66441,2113
201220,66441,372
201220,66441,1135
201220,66441,3031
201220,66442,3276
201220,66443,2924
201220,66443,1445
201220,66443,653
201220,66443,3278
201220,66443,3010
201220,66443,970
201220,66443,2257
201220,66443,398
201220,66443,2594
201220,66445,4100
201220,66446,3132
201220,66447,4073
201220,66447,2510
201220,66447,2571
201220,66449,2939
201220,66449,3018
201220,66450,2943
201220,66451,2891
201220,66451,3043
201220,66452,3278
201220,66453,985
201220,66453,3267
201220,66453,651
201220,66453,1264
201220,66453,814
201220,66453,2938
201220,66453,2070
201220,66453,397
201220,66453,1965
201220,66453,4117
201220,66453,969
201220,66453,4023
201220,66453,1355
201220,66453,0
201220,66454,801
201220,66455,2403
201220,66456,2492
201220,66456,1099
201220,66456,1939
201220,66456,1111
201220,66456,757
201220,66457,1738
201220,66457,1737
201220,66458,2113
201220,66459,1244
201220,66460,584
201220,66461,1941
201220,66461,2834
201220,66461,3145
201220,66461,3144
201220,66461,3054
201220,66462,1130
201220,66463,2577
201220,66464,3011
201220,66465,1031
201220,66465,2838
201220,66465,2836
201220,66465,2571
201220,66465,1037
201220,66465,1844
201220,66465,3232
201220,66465,886
201220,66465,3229
201220,66465,1113
201220,66465,2837
201220,66465,2839
201220,66465,3230
201220,66466,3040
201220,66467,3040
201220,66501,2920
201220,66502,3025
201220,66503,216
201220,66504,303
201220,66504,3168
201220,66505,2880
201220,66506,1766
201220,66506,2425
201220,66506,3207
201220,66506,3361
201220,66506,3185
201220,66506,52
201220,66506,1643
201220,66506,3193
201220,66506,2148
201220,66506,0
201220,66506,1109
201220,66506,2029
201220,66507,4099
201220,66508,2580
201220,66509,96
201220,66510,1008
201220,66510,3146
201220,66511,3108
201220,66512,1473
201220,66514,3146
201220,66514,4072
201220,66515,694
201220,66516,1707
201220,66517,2798
201220,66518,441
201220,66518,3313
201220,66519,2580
201220,66520,2482
201220,66521,3211
201220,66522,1553
201220,66523,2980
201220,66524,2534
201220,66525,3278
201220,66526,4101
201220,66526,1741
201220,66527,2840
201220,66528,2314
201220,66529,3122
201220,66531,3062
201220,66532,1434
201220,66533,1741
201220,66534,3062
201220,66535,2453
201220,66536,3362
201220,66537,2951
201220,66538,2403
201220,66539,3374
201220,66540,2474
201220,66542,3316
201220,66543,4101
201220,66543,2314
201220,66544,4082
201220,66545,3027
201220,66546,2891
201220,66547,3278
201220,66547,3386
201220,66547,2318
201220,66548,2939
201220,66549,2840
201220,66549,2134
201220,66550,3018
201220,66551,4101
201220,66551,2853
201220,66552,3362
201220,66553,2951
201220,66554,2113
201220,66554,2853
201220,66555,2318
201220,66555,3348
201220,66555,3362
201220,66555,3053
201220,66556,2840
201220,66556,1940
201220,66557,687
201220,66557,1053
201220,66558,2867
201220,66558,3348
201220,66558,1069
201220,66558,3347
201220,66558,3349
201220,66558,3122
201220,66559,3285
201220,66560,3122
201220,66560,2997
201220,66561,216
201220,66602,2880
201220,66602,3208
201220,66604,3338
201220,66604,2925
201220,66604,539
201220,66605,377
201220,66605,3313
201220,66606,3282
201220,66606,176
201220,66607,2927
201220,66607,3292
201220,66608,613
201220,66609,3355
201220,66609,2361
201220,77101,176
201220,77102,3282
201220,77102,423
201220,77103,1428
201220,77104,2984
201220,77105,1824
201220,77107,4093
201220,77108,155
201220,77109,1144
201220,77110,3106
201220,77110,616
201220,77111,2983
201220,77112,2233
201220,77112,2977
201220,77113,734
201220,77114,4032
201220,77114,3271
201220,77116,1824
201220,77117,3222
201220,77118,4060
201220,77120,2826
201220,77121,4040
201220,77122,2980
201220,77123,734
201220,77124,1144
201220,77125,3085
201220,77126,1527
201220,77127,3005
201220,77128,4060
201220,77129,2996
201220,77131,2984
201220,77132,2950
201220,77133,3005
201220,77134,2950
201220,77135,3195
201220,77136,2435
201220,77137,2562
201220,77138,2562
201220,77139,3085
201220,77140,3155
201220,77141,3005
201220,77142,2977
201220,77143,4060
201220,77145,2549
201220,77146,3085
201220,77148,3106
201220,77149,437
201220,77150,3219
201220,77151,1527
201220,77152,2223
201220,77153,2403
201220,77155,2984
201220,77156,616
201220,77157,2223
201220,77159,3155
201220,77160,3106
201220,77161,2983
201220,77162,1428
201220,77163,2562
201220,77164,2977
201220,77165,1772
201220,77166,3271
