PERIODO_COHORTE,PERIODO_ACADEMICO,CODIGO,TOT_MAT_INSCRITAS,CRED_INSCRITOS,MAT_APROBADAS,CRED_APROBADOS,ENTRY_YEAR,SEMESTRE,FECHA
201210,201210,66212003,9,21,7,18,2012,semestre 1,2012-02-01
201210,201210,66212005,9,21,5,13,2012,semestre 1,2012-02-01
201210,201210,66212006,9,21,3,6,2012,semestre 1,2012-02-01
201210,201210,66212007,8,19,7,18,2012,semestre 1,2012-02-01
201210,201210,66212010,9,20,7,17,2012,semestre 1,2012-02-01
201210,201210,66212011,9,21,7,18,2012,semestre 1,2012-02-01
201210,201210,66212012,7,18,3,8,2012,semestre 1,2012-02-01
201210,201210,66212013,9,21,7,18,2012,semestre 1,2012-02-01
201210,201210,66212014,9,21,2,4,2012,semestre 1,2012-02-01
201210,201210,66212015,9,21,7,18,2012,semestre 1,2012-02-01
201210,201210,66212016,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,66212019,9,21,7,18,2012,semestre 1,2012-02-01
201210,201210,66212020,9,21,7,18,2012,semestre 1,2012-02-01
201210,201210,66212021,9,21,7,18,2012,semestre 1,2012-02-01
201210,201210,66212022,9,21,7,18,2012,semestre 1,2012-02-01
201210,201210,66212023,9,21,4,8,2012,semestre 1,2012-02-01
201210,201210,66212024,9,21,4,8,2012,semestre 1,2012-02-01
201210,201210,66212025,7,18,7,18,2012,semestre 1,2012-02-01
201210,201210,66212026,9,21,7,18,2012,semestre 1,2012-02-01
201210,201210,66212027,9,21,5,13,2012,semestre 1,2012-02-01
201210,201210,66212028,7,18,5,13,2012,semestre 1,2012-02-01
201210,201210,66212029,8,18,5,13,2012,semestre 1,2012-02-01
201210,201210,66212030,9,21,7,18,2012,semestre 1,2012-02-01
201210,201210,66312001,8,20,5,11,2012,semestre 1,2012-02-01
201210,201210,66312003,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,66312004,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,66312005,8,20,6,15,2012,semestre 1,2012-02-01
201210,201210,66312006,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,66312007,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,66312009,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,66312010,8,20,5,11,2012,semestre 1,2012-02-01
201210,201210,66312011,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,66312012,8,20,5,11,2012,semestre 1,2012-02-01
201210,201210,66312013,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,66312014,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,66312015,8,20,5,11,2012,semestre 1,2012-02-01
201210,201210,66312016,8,20,4,8,2012,semestre 1,2012-02-01
201210,201210,66312017,7,18,5,13,2012,semestre 1,2012-02-01
201210,201210,66312018,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,66412001,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412002,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412003,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412004,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412005,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412006,8,18,6,13,2012,semestre 1,2012-02-01
201210,201210,66412007,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,66412010,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412011,7,15,4,7,2012,semestre 1,2012-02-01
201210,201210,66412012,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412013,8,18,6,13,2012,semestre 1,2012-02-01
201210,201210,66412014,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412015,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412016,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412017,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412018,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412019,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412020,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412021,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412022,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412023,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412024,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412025,8,18,6,13,2012,semestre 1,2012-02-01
201210,201210,66412027,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412028,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412029,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412030,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412031,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,66412032,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412033,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412034,8,18,4,8,2012,semestre 1,2012-02-01
201210,201210,66412035,8,18,1,2,2012,semestre 1,2012-02-01
201210,201210,66412036,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,66412037,7,16,6,14,2012,semestre 1,2012-02-01
201210,201210,66412038,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412039,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412040,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412041,8,18,6,13,2012,semestre 1,2012-02-01
201210,201210,66412042,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412043,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412045,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412046,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412048,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,66412049,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412050,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412052,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412053,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412054,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412057,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412058,8,18,6,13,2012,semestre 1,2012-02-01
201210,201210,66412059,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412060,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412061,8,18,2,3,2012,semestre 1,2012-02-01
201210,201210,66412062,8,18,6,13,2012,semestre 1,2012-02-01
201210,201210,66412063,8,18,4,7,2012,semestre 1,2012-02-01
201210,201210,66412066,8,18,3,5,2012,semestre 1,2012-02-01
201210,201210,66412067,7,15,3,5,2012,semestre 1,2012-02-01
201210,201210,66412069,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412071,8,18,3,5,2012,semestre 1,2012-02-01
201210,201210,66412072,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412073,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412074,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,66412075,8,18,6,13,2012,semestre 1,2012-02-01
201210,201210,66412076,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412077,8,18,6,14,2012,semestre 1,2012-02-01
201210,201210,66412078,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,66412079,8,18,3,6,2012,semestre 1,2012-02-01
201210,201210,66412080,8,18,2,3,2012,semestre 1,2012-02-01
201210,201210,66412081,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412082,8,18,4,8,2012,semestre 1,2012-02-01
201210,201210,66412084,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412086,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412087,8,18,4,9,2012,semestre 1,2012-02-01
201210,201210,66412088,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412089,7,17,7,17,2012,semestre 1,2012-02-01
201210,201210,66412090,5,11,2,4,2012,semestre 1,2012-02-01
201210,201210,66412091,8,18,4,7,2012,semestre 1,2012-02-01
201210,201210,66412092,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412093,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412094,8,18,4,7,2012,semestre 1,2012-02-01
201210,201210,66412095,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412096,7,15,5,10,2012,semestre 1,2012-02-01
201210,201210,66412097,8,18,8,18,2012,semestre 1,2012-02-01
201210,201210,66412099,8,18,3,5,2012,semestre 1,2012-02-01
201210,201210,66412100,8,18,3,5,2012,semestre 1,2012-02-01
201210,201210,66412101,7,15,4,8,2012,semestre 1,2012-02-01
201210,201210,66412102,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412104,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412105,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412106,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412107,8,18,4,8,2012,semestre 1,2012-02-01
201210,201210,66412109,8,18,6,13,2012,semestre 1,2012-02-01
201210,201210,66412110,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412111,8,18,6,14,2012,semestre 1,2012-02-01
201210,201210,66412112,7,16,5,11,2012,semestre 1,2012-02-01
201210,201210,66412114,6,13,1,1,2012,semestre 1,2012-02-01
201210,201210,66412115,7,16,3,5,2012,semestre 1,2012-02-01
201210,201210,66412116,8,18,4,7,2012,semestre 1,2012-02-01
201210,201210,66412118,8,18,7,16,2012,semestre 1,2012-02-01
201210,201210,66412120,8,18,3,5,2012,semestre 1,2012-02-01
201210,201210,66412121,8,18,5,10,2012,semestre 1,2012-02-01
201210,201210,66412122,8,18,3,5,2012,semestre 1,2012-02-01
201210,201210,66512001,8,17,6,12,2012,semestre 1,2012-02-01
201210,201210,66512002,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512003,8,17,6,12,2012,semestre 1,2012-02-01
201210,201210,66512004,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512006,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512007,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512009,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512011,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512012,8,17,5,10,2012,semestre 1,2012-02-01
201210,201210,66512015,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512017,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512018,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512019,8,17,6,12,2012,semestre 1,2012-02-01
201210,201210,66512020,8,17,4,7,2012,semestre 1,2012-02-01
201210,201210,66512021,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512022,8,17,4,7,2012,semestre 1,2012-02-01
201210,201210,66512023,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512024,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512025,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512027,8,17,6,13,2012,semestre 1,2012-02-01
201210,201210,66512029,8,17,6,12,2012,semestre 1,2012-02-01
201210,201210,66512030,8,17,4,7,2012,semestre 1,2012-02-01
201210,201210,66512031,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,66512032,8,17,6,12,2012,semestre 1,2012-02-01
201210,201210,66512033,8,17,6,13,2012,semestre 1,2012-02-01
201210,201210,66512034,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,66512035,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,77112002,6,15,4,11,2012,semestre 1,2012-02-01
201210,201210,77112003,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112004,8,20,6,16,2012,semestre 1,2012-02-01
201210,201210,77112005,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112006,7,17,6,15,2012,semestre 1,2012-02-01
201210,201210,77112007,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112008,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112009,8,20,6,16,2012,semestre 1,2012-02-01
201210,201210,77112010,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112013,8,20,5,14,2012,semestre 1,2012-02-01
201210,201210,77112014,6,15,2,4,2012,semestre 1,2012-02-01
201210,201210,77112015,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112016,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112017,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,77112018,7,17,4,11,2012,semestre 1,2012-02-01
201210,201210,77112019,7,18,5,10,2012,semestre 1,2012-02-01
201210,201210,77112020,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112021,8,20,0,0,2012,semestre 1,2012-02-01
201210,201210,77112022,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112023,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112024,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112025,8,20,0,0,2012,semestre 1,2012-02-01
201210,201210,77112026,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77112027,8,20,5,15,2012,semestre 1,2012-02-01
201210,201210,77112028,6,15,6,15,2012,semestre 1,2012-02-01
201210,201210,77212001,8,19,3,6,2012,semestre 1,2012-02-01
201210,201210,77212002,6,15,2,4,2012,semestre 1,2012-02-01
201210,201210,77212003,8,19,0,0,2012,semestre 1,2012-02-01
201210,201210,77212004,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212005,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212006,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212007,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212008,8,19,4,9,2012,semestre 1,2012-02-01
201210,201210,77212009,8,19,4,11,2012,semestre 1,2012-02-01
201210,201210,77212011,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212012,8,19,0,0,2012,semestre 1,2012-02-01
201210,201210,77212013,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212017,8,19,7,17,2012,semestre 1,2012-02-01
201210,201210,77212019,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212020,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212021,7,17,4,10,2012,semestre 1,2012-02-01
201210,201210,77212022,8,19,4,10,2012,semestre 1,2012-02-01
201210,201210,77212023,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212024,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212025,8,19,4,9,2012,semestre 1,2012-02-01
201210,201210,77212026,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212027,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212028,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77212029,8,19,7,17,2012,semestre 1,2012-02-01
201210,201210,77212030,8,19,6,15,2012,semestre 1,2012-02-01
201210,201210,77312001,3,9,3,9,2012,semestre 1,2012-02-01
201210,201210,77312003,8,18,5,12,2012,semestre 1,2012-02-01
201210,201210,77312004,8,18,6,14,2012,semestre 1,2012-02-01
201210,201210,77312005,8,18,6,14,2012,semestre 1,2012-02-01
201210,201210,77312007,8,18,6,14,2012,semestre 1,2012-02-01
201210,201210,77312008,8,18,0,0,2012,semestre 1,2012-02-01
201210,201210,77312009,8,18,6,14,2012,semestre 1,2012-02-01
201210,201210,77412006,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77412012,8,20,6,16,2012,semestre 1,2012-02-01
201210,201210,77412014,8,20,7,18,2012,semestre 1,2012-02-01
201210,201210,77412018,8,20,6,16,2012,semestre 1,2012-02-01
201210,201210,77412022,8,20,6,15,2012,semestre 1,2012-02-01
201210,201210,77412032,8,20,6,15,2012,semestre 1,2012-02-01
201210,201210,88112002,8,17,4,9,2012,semestre 1,2012-02-01
201210,201210,88112010,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88112012,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88112015,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88112023,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88112024,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88112028,8,17,6,13,2012,semestre 1,2012-02-01
201210,201210,88112029,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88212001,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88212004,8,17,6,13,2012,semestre 1,2012-02-01
201210,201210,88212007,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88212010,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88212012,8,17,2,3,2012,semestre 1,2012-02-01
201210,201210,88212014,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88212018,8,17,7,15,2012,semestre 1,2012-02-01
201210,201210,88212021,0,0,0,0,2012,semestre 1,2012-02-01
201210,201210,88212024,6,14,6,14,2012,semestre 1,2012-02-01
201210,201210,88212025,8,17,5,11,2012,semestre 1,2012-02-01
201210,201210,88212026,8,17,7,15,2012,semestre 1,2012-02-01
201210,201211,11312005,1,2,1,2,2012,semestre 1,2012-02-01
201210,201211,55312013,1,2,1,2,2012,semestre 1,2012-02-01
201210,201211,55312017,1,2,0,0,2012,semestre 1,2012-02-01
201210,201211,55312049,1,2,0,0,2012,semestre 1,2012-02-01
201210,201211,55312066,1,2,1,2,2012,semestre 1,2012-02-01
201210,201211,55512076,1,2,1,2,2012,semestre 1,2012-02-01
201210,201211,55612034,1,2,0,0,2012,semestre 1,2012-02-01
201210,201220,11312001,6,14,5,13,2012,semestre 1,2012-02-01
201210,201220,11312002,7,15,6,14,2012,semestre 1,2012-02-01
201210,201220,11312003,7,16,6,15,2012,semestre 1,2012-02-01
201210,201220,11312004,7,16,5,13,2012,semestre 1,2012-02-01
201210,201220,11312005,8,20,7,19,2012,semestre 1,2012-02-01
201210,201220,11312006,6,12,5,11,2012,semestre 1,2012-02-01
201210,201220,11312009,6,17,4,11,2012,semestre 1,2012-02-01
201210,201220,11312011,6,11,5,10,2012,semestre 1,2012-02-01
201210,201220,11312014,6,15,5,12,2012,semestre 1,2012-02-01
201210,201220,11312015,6,17,3,8,2012,semestre 1,2012-02-01
201210,201220,11312016,6,16,4,11,2012,semestre 1,2012-02-01
201210,201220,11312017,7,19,6,18,2012,semestre 1,2012-02-01
201210,201220,11312018,7,16,5,13,2012,semestre 1,2012-02-01
201210,201220,11412001,6,15,6,15,2012,semestre 1,2012-02-01
201210,201220,11412002,7,16,6,15,2012,semestre 1,2012-02-01
201210,201220,11412003,7,14,3,5,2012,semestre 1,2012-02-01
201210,201220,11412004,8,19,6,14,2012,semestre 1,2012-02-01
201210,201220,11412005,6,12,5,11,2012,semestre 1,2012-02-01
201210,201220,11412006,5,10,4,9,2012,semestre 1,2012-02-01
201210,201220,11412008,6,13,3,7,2012,semestre 1,2012-02-01
201210,201220,11412011,6,13,5,12,2012,semestre 1,2012-02-01
201210,201220,11412012,7,16,6,15,2012,semestre 1,2012-02-01
201210,201220,11412013,7,16,6,15,2012,semestre 1,2012-02-01
201210,201220,11412015,8,16,6,13,2012,semestre 1,2012-02-01
201210,201220,11412016,7,16,5,11,2012,semestre 1,2012-02-01
201210,201220,11412017,7,16,6,15,2012,semestre 1,2012-02-01
201210,201220,11412020,7,14,1,3,2012,semestre 1,2012-02-01
201210,201220,11412021,7,16,6,15,2012,semestre 1,2012-02-01
201210,201220,11412024,7,15,6,14,2012,semestre 1,2012-02-01
201210,201220,11412028,5,10,4,9,2012,semestre 1,2012-02-01
201210,201220,11712001,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712004,7,13,3,6,2012,semestre 1,2012-02-01
201210,201220,11712005,9,17,7,14,2012,semestre 1,2012-02-01
201210,201220,11712007,6,11,1,1,2012,semestre 1,2012-02-01
201210,201220,11712008,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712010,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712011,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712013,9,17,7,14,2012,semestre 1,2012-02-01
201210,201220,11712014,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712015,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712016,9,17,7,14,2012,semestre 1,2012-02-01
201210,201220,11712017,8,16,7,14,2012,semestre 1,2012-02-01
201210,201220,11712018,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712022,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712023,9,17,7,14,2012,semestre 1,2012-02-01
201210,201220,11712024,9,17,5,10,2012,semestre 1,2012-02-01
201210,201220,11712025,9,17,4,8,2012,semestre 1,2012-02-01
201210,201220,11712028,9,17,7,14,2012,semestre 1,2012-02-01
201210,201220,11712032,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712033,8,16,5,9,2012,semestre 1,2012-02-01
201210,201220,11712036,9,17,7,14,2012,semestre 1,2012-02-01
201210,201220,11712037,7,14,7,14,2012,semestre 1,2012-02-01
201210,201220,11712038,8,16,3,7,2012,semestre 1,2012-02-01
201210,201220,11712039,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712042,9,17,8,16,2012,semestre 1,2012-02-01
201210,201220,11712044,9,17,7,14,2012,semestre 1,2012-02-01
201210,201220,11712045,8,15,7,14,2012,semestre 1,2012-02-01
201210,201220,11712047,9,17,7,14,2012,semestre 1,2012-02-01
201210,201220,11912001,9,17,7,13,2012,semestre 1,2012-02-01
201210,201220,11912004,9,17,8,15,2012,semestre 1,2012-02-01
201210,201220,11912005,9,17,8,15,2012,semestre 1,2012-02-01
201210,201220,11912006,9,17,9,17,2012,semestre 1,2012-02-01
201210,201220,11912008,9,17,9,17,2012,semestre 1,2012-02-01
201210,201220,11912009,9,17,9,17,2012,semestre 1,2012-02-01
201210,201220,11912010,9,17,7,14,2012,semestre 1,2012-02-01
201210,201220,11912011,9,17,0,0,2012,semestre 1,2012-02-01
201210,201220,11912013,9,17,7,13,2012,semestre 1,2012-02-01
201210,201220,11912014,9,17,7,13,2012,semestre 1,2012-02-01
201210,201220,11912015,9,17,9,17,2012,semestre 1,2012-02-01
201210,201220,11912016,9,17,3,4,2012,semestre 1,2012-02-01
201210,201220,11912019,9,17,6,10,2012,semestre 1,2012-02-01
201210,201220,11912020,9,17,8,15,2012,semestre 1,2012-02-01
201210,201220,11912021,9,17,9,17,2012,semestre 1,2012-02-01
201210,201220,11912022,9,17,8,15,2012,semestre 1,2012-02-01
201210,201220,33112012,7,14,7,14,2012,semestre 1,2012-02-01
201210,201220,33112016,6,14,5,11,2012,semestre 1,2012-02-01
201210,201220,33112018,7,14,7,14,2012,semestre 1,2012-02-01
201210,201220,33112024,6,12,4,8,2012,semestre 1,2012-02-01
201210,201220,33112025,6,12,0,0,2012,semestre 1,2012-02-01
201210,201220,33112026,7,14,7,14,2012,semestre 1,2012-02-01
201210,201220,33112029,7,14,6,12,2012,semestre 1,2012-02-01
201210,201220,33112031,0,0,0,0,2012,semestre 1,2012-02-01
201210,201220,33212006,7,17,6,16,2012,semestre 1,2012-02-01
201210,201220,33212018,7,17,6,16,2012,semestre 1,2012-02-01
201210,201220,33212024,7,17,6,16,2012,semestre 1,2012-02-01
201210,201220,33212039,6,17,6,17,2012,semestre 1,2012-02-01
201210,201220,33312003,7,15,3,6,2012,semestre 1,2012-02-01
201210,201220,33312006,7,14,7,14,2012,semestre 1,2012-02-01
201210,201220,33312009,7,14,6,12,2012,semestre 1,2012-02-01
201210,201220,33312010,7,14,5,9,2012,semestre 1,2012-02-01
201210,201220,33312013,7,15,3,6,2012,semestre 1,2012-02-01
201210,201220,33312015,7,14,6,11,2012,semestre 1,2012-02-01
201210,201220,33312023,7,14,7,14,2012,semestre 1,2012-02-01
201210,201220,33312025,7,14,6,11,2012,semestre 1,2012-02-01
201210,201220,33312026,7,14,7,14,2012,semestre 1,2012-02-01
201210,201220,33312027,7,14,6,11,2012,semestre 1,2012-02-01
