COD_MEN,FACULTAD,NOMBRE_PROGRAMA,ACREDITADO,SEDE,COD_MAT,NUM_CREDITOS,INTRODUCCION
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55644,2,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55645,3,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55646,3,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55647,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55143,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55142,1,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55145,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55146,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55147,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55148,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55149,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55150,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55151,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55152,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55153,1,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55154,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55155,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55156,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55157,8,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55158,4,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55158,5,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55159,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55160,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55161,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55162,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55101,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55102,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55103,2,si
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55104,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55105,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55106,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55107,1,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55108,4,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55109,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55110,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55111,4,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55112,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55113,1,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55114,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55115,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55116,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55117,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55118,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55119,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55120,1,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55121,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55122,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55123,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55124,4,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55125,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55126,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55127,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55128,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55129,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55130,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55131,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55132,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55133,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55134,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55135,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55136,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55137,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55138,2,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55138,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55139,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55140,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55141,3,no
20711,facultad de ciencias e ingenieria,ingenieria sanitaria,cna-riev,sede tunja,55144,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66242,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66242,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66243,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66244,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66245,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66245,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66246,10,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66246,14,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66247,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66248,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66249,4,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66249,5,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66250,10,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66250,14,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66251,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66252,6,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66254,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66255,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66201,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66201,4,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66202,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66203,2,si
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66204,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66205,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66206,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66207,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66208,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66209,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66210,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66210,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66256,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66256,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66257,5,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66257,6,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66258,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66259,4,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66259,6,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66260,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66261,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66262,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66263,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66263,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66264,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66265,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66266,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66266,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66267,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66268,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66211,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66212,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66212,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66213,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66213,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66214,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66214,4,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66215,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66216,4,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66217,4,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66217,5,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66217,6,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66218,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66219,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66219,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66219,4,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66220,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66221,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66222,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66223,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66224,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66224,4,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66225,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66225,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66226,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66227,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66228,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66229,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66230,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66230,5,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66230,6,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66231,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66231,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66232,4,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66233,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66233,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66234,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66234,2,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66235,4,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66236,5,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66236,6,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66238,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66239,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66240,3,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66241,1,no
20704,facultad de ciencias de la salud,instrumentacion quirurgica,n.a.,sede tunja,66241,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88365,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88366,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88367,4,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88368,8,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88301,2,si
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88302,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88303,1,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88304,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88305,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88306,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88307,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88308,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88309,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88310,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88311,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88312,1,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88313,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88314,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88315,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88316,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88317,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88318,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88319,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88320,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88321,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88322,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88323,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88324,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88325,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88326,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88327,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88328,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88329,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88330,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88331,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88332,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88333,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88334,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88335,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88336,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88337,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88338,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88339,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88340,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88341,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88342,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88343,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88344,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88345,1,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88346,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88347,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88348,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88349,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88350,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88351,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88352,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88353,4,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88354,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88355,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88356,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88357,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88358,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88359,1,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88360,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88361,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88362,2,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88363,3,no
105810,facultad de ciencias humanas y educativas,licenciatura en pedagogia infantil,n.a.,sede tunja,88364,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66458,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66459,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66460,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66461,8,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66462,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66463,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66464,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66465,14,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66466,18,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66467,17,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66468,14,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66401,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66402,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66403,2,si
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66404,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66405,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66406,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66407,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66408,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66409,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66410,4,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66410,8,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66411,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66411,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66412,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66413,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66413,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66414,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66415,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66416,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66417,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66418,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66419,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66420,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66421,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66422,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66423,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66423,4,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66424,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66425,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66426,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66427,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66428,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66429,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66430,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66431,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66432,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66433,4,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66434,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66435,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66436,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66437,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66438,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66438,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66439,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66440,4,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66441,12,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66441,14,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66442,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66443,12,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66443,14,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66444,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66445,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66446,2,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66447,14,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66448,1,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66449,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66450,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66451,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66452,3,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66453,14,no
20697,facultad de ciencias de la salud,medicina,cna-riev,sede tunja,66454,2,no
