COD_BASE,NOMBRE_MAT,COD_PRECO,NOMBRE_PRECORREQUISITO,TIPO_REQUISITO
33122,derecho civil bienes,33104,derecho civil general y personas,prerrequisito
33127,ingles ii,33121,ingles i,prerrequisito
33128,derecho administrativo general,33114,derecho constitucional colombiano,prerrequisito
33129,derecho civil obligaciones,33122,derecho civil bienes,prerrequisito
33131,derecho penal especial,33124,derecho penal fundamental,prerrequisito
33133,responsabilidad del estado y contratacion estatal,33128,derecho administrativo general,prerrequisito
33134,derecho procesal civil,33123,teoria general del proceso,prerrequisito
33135,titulos valores,33130,comercial general y sociedades,prerrequisito
33136,derecho procesal penal,33131,derecho penal especial,prerrequisito
33140,derecho familia y menores,33134,derecho procesal civil,prerrequisito
33141,contratos civil y comercial,33129,derecho civil obligaciones,prerrequisito
33142,consultorio juridico i,33133,responsabilidad del estado y contratacion estatal,prerrequisito
33142,consultorio juridico i,33134,derecho procesal civil,prerrequisito
33142,consultorio juridico i,33135,titulos valores,prerrequisito
33142,consultorio juridico i,33136,derecho procesal penal,prerrequisito
33142,consultorio juridico i,33137,etica general,prerrequisito
33142,consultorio juridico i,33144,derecho economico,prerrequisito
33144,derecho economico,33101,economia politica,prerrequisito
33145,derecho procesal publico,33133,responsabilidad del estado y contratacion estatal,prerrequisito
33147,derecho civil sucesiones,33140,derecho familia y menores,prerrequisito
33149,consultorio juridico ii,33142,consultorio juridico i,prerrequisito
33151,derecho procesal laboral,33148,derecho laboral individual y colectivo,prerrequisito
33152,consultorio juridico iii,33149,consultorio juridico ii,prerrequisito
33159,derecho agrario,33134,derecho procesal civil,prerrequisito
33160,consultorio juridico iv,33152,consultorio juridico iii,prerrequisito
33162,etica profesional,33137,etica general,prerrequisito
33204,teorias y modelos de la comunicacion,33212,epistemologia de la comunicacion,prerrequisito
33218,redaccion literaria y periodistica,33214,redaccion basica,prerrequisito
33219,linguistica,33209,espanol,prerrequisito
33221,ingles ii,33217,ingles i,prerrequisito
33227,comunicacion y cultura,33204,teorias y modelos de la comunicacion,prerrequisito
33229,semiotica,33219,linguistica,prerrequisito
33230,reporteria grafica,33210,fotografia basica,prerrequisito
33231,tecnologia en medios de  comunicacion,33215,informatica basica,prerrequisito
33234,comunicacion y educacion,33204,teorias y modelos de la comunicacion,prerrequisito
33237,periodismo,33218,redaccion literaria y periodistica,prerrequisito
33241,comunicacion publica,33204,teorias y modelos de la comunicacion,prerrequisito
33244,produccion radial,33223,radio basica,prerrequisito
33247,comunicacion para el desarrollo,33204,teorias y modelos de la comunicacion,prerrequisito
33248,etica profesional,33260,etica general,prerrequisito
33259,practica profesional,33201,cultura latinoamerica,prerrequisito
33259,practica profesional,33202,logica,prerrequisito
33259,practica profesional,33203,introduccion al programa,prerrequisito
33259,practica profesional,33204,teorias y modelos de la comunicacion,prerrequisito
33259,practica profesional,33205,expresion oral y escrita,prerrequisito
33259,practica profesional,33206,deporte formativo,prerrequisito
33259,practica profesional,33207,formacion integral i,prerrequisito
33259,practica profesional,33208,constitucion y formacion ciudadana,prerrequisito
33259,practica profesional,33209,espanol,prerrequisito
33259,practica profesional,33210,fotografia basica,prerrequisito
33259,practica profesional,33211,video basico,prerrequisito
33259,practica profesional,33212,epistemologia de la comunicacion,prerrequisito
33259,practica profesional,33213,electiva libre i,prerrequisito
33259,practica profesional,33214,redaccion basica,prerrequisito
33259,practica profesional,33215,informatica basica,prerrequisito
33259,practica profesional,33216,psicologia de la comunicacion,prerrequisito
33259,practica profesional,33217,ingles i,prerrequisito
33259,practica profesional,33218,redaccion literaria y periodistica,prerrequisito
33259,practica profesional,33219,linguistica,prerrequisito
33259,practica profesional,33220,formacion integral ii,prerrequisito
33259,practica profesional,33221,ingles ii,prerrequisito
33259,practica profesional,33222,humanidades,prerrequisito
33259,practica profesional,33223,radio basica,prerrequisito
33259,practica profesional,33224,apreciacion musical,prerrequisito
33259,practica profesional,33226,cultura colombiana,prerrequisito
33259,practica profesional,33227,comunicacion y cultura,prerrequisito
33259,practica profesional,33228,imagen,prerrequisito
33259,practica profesional,33229,semiotica,prerrequisito
33259,practica profesional,33230,reporteria grafica,prerrequisito
33259,practica profesional,33231,tecnologia en medios de  comunicacion,prerrequisito
33259,practica profesional,33232,metodologia y practica de la investigacion,prerrequisito
33259,practica profesional,33233,electiva complementaria i,prerrequisito
33259,practica profesional,33234,comunicacion y educacion,prerrequisito
33259,practica profesional,33235,apreciacion cinematografica,prerrequisito
33259,practica profesional,33236,electiva de profundizacion i,prerrequisito
33259,practica profesional,33237,periodismo,prerrequisito
33259,practica profesional,33238,artes graficas y diagramacion,prerrequisito
33259,practica profesional,33239,iniciativa empresarial,prerrequisito
33259,practica profesional,33240,electiva complementaria ii,prerrequisito
33259,practica profesional,33241,comunicacion publica,prerrequisito
33259,practica profesional,33242,comunicacion publicitaria,prerrequisito
33259,practica profesional,33243,electiva de profundizacion ii,prerrequisito
33259,practica profesional,33244,produccion radial,prerrequisito
33259,practica profesional,33245,generos y formatos audiovisuales,prerrequisito
33259,practica profesional,33246,electiva libre ii,prerrequisito
33259,practica profesional,33247,comunicacion para el desarrollo,prerrequisito
33259,practica profesional,33248,etica profesional,prerrequisito
33259,practica profesional,33250,television,prerrequisito
33259,practica profesional,33251,creacion de empresas de comunicacion,prerrequisito
33259,practica profesional,33252,seminario de investigacion,prerrequisito
33259,practica profesional,33253,comunicacion organizacional,prerrequisito
33259,practica profesional,33255,legislacion en comunicaciones,prerrequisito
33259,practica profesional,33256,nuevos medios de comunicacion,prerrequisito
33259,practica profesional,33257,problemas de contexto,prerrequisito
33259,practica profesional,33260,etica general,prerrequisito
33259,practica profesional,33266,electiva de profundizacion iii,prerrequisito
33301,economia politica,33317,economia basica,prerrequisito
33304,derecho civil general y personas,33309,derecho romano,prerrequisito
33308,sociologia juridica,33312,filosofia del derecho,prerrequisito
33314,derecho constitucional colombiano,33310,derecho constitucional general,prerrequisito
33316,historia de las ideas e instituciones politicas,33312,filosofia del derecho,prerrequisito
33318,logica juridica,33302,logica,prerrequisito
33320,formacion integral ii,33307,formacion integral i,prerrequisito
33322,derecho civil bienes,33304,derecho civil general y personas,prerrequisito
33327,ingles ii,33321,ingles i,prerrequisito
33328,derecho administrativo general,33314,derecho constitucional colombiano,prerrequisito
33329,derecho civil obligaciones,33322,derecho civil bienes,prerrequisito
33331,derecho penal especial,33324,derecho penal fundamental,prerrequisito
33332,electiva libre ii,33313,electiva libre i,prerrequisito
33333,responsabilidad del estado y contratacion estatal,33328,derecho administrativo general,prerrequisito
33334,derecho procesal civil,33323,teoria general del proceso,prerrequisito
33335,titulos valores,33330,comercial general y sociedades,prerrequisito
33336,derecho procesal penal,33331,derecho penal especial,prerrequisito
33340,derecho familia y menores,33334,derecho procesal civil,prerrequisito
33341,contratos civil y comercial,33329,derecho civil obligaciones,prerrequisito
33342,consultorio juridico i,33301,economia politica,prerrequisito
33342,consultorio juridico i,33302,logica,prerrequisito
33342,consultorio juridico i,33303,introduccion al programa,prerrequisito
33342,consultorio juridico i,33304,derecho civil general y personas,prerrequisito
33342,consultorio juridico i,33305,expresion oral y escrita,prerrequisito
33342,consultorio juridico i,33306,deporte formativo,prerrequisito
33342,consultorio juridico i,33307,formacion integral i,prerrequisito
33342,consultorio juridico i,33308,sociologia juridica,prerrequisito
33342,consultorio juridico i,33309,derecho romano,prerrequisito
33342,consultorio juridico i,33310,derecho constitucional general,prerrequisito
33342,consultorio juridico i,33311,teoria del derecho,prerrequisito
33342,consultorio juridico i,33312,filosofia del derecho,prerrequisito
33342,consultorio juridico i,33313,electiva libre i,prerrequisito
33342,consultorio juridico i,33314,derecho constitucional colombiano,prerrequisito
33342,consultorio juridico i,33315,informatica basica,prerrequisito
33342,consultorio juridico i,33316,historia de las ideas e instituciones politicas,prerrequisito
33342,consultorio juridico i,33317,economia basica,prerrequisito
33342,consultorio juridico i,33318,logica juridica,prerrequisito
33342,consultorio juridico i,33319,metodologia y practica de la investigacion,prerrequisito
33342,consultorio juridico i,33320,formacion integral ii,prerrequisito
33342,consultorio juridico i,33321,ingles i,prerrequisito
33342,consultorio juridico i,33322,derecho civil bienes,prerrequisito
33342,consultorio juridico i,33324,derecho penal fundamental,prerrequisito
33342,consultorio juridico i,33325,humanidades,prerrequisito
33342,consultorio juridico i,33326,hermeneutica juridica,prerrequisito
33342,consultorio juridico i,33327,ingles ii,prerrequisito
33342,consultorio juridico i,33328,derecho administrativo general,prerrequisito
33342,consultorio juridico i,33329,derecho civil obligaciones,prerrequisito
33342,consultorio juridico i,33330,comercial general y sociedades,prerrequisito
33342,consultorio juridico i,33331,derecho penal especial,prerrequisito
33342,consultorio juridico i,33332,electiva libre ii,prerrequisito
33342,consultorio juridico i,33333,responsabilidad del estado y contratacion estatal,prerrequisito
33342,consultorio juridico i,33334,derecho procesal civil,prerrequisito
33342,consultorio juridico i,33335,titulos valores,prerrequisito
33342,consultorio juridico i,33336,derecho procesal penal,prerrequisito
33342,consultorio juridico i,33337,etica general,prerrequisito
33342,consultorio juridico i,33344,derecho economico,prerrequisito
33344,derecho economico,33301,economia politica,prerrequisito
33345,derecho procesal publico,33333,responsabilidad del estado y contratacion estatal,prerrequisito
33347,derecho civil sucesiones,33340,derecho familia y menores,prerrequisito
33349,consultorio juridico ii,33342,consultorio juridico i,prerrequisito
33351,derecho procesal laboral,33348,derecho laboral individual y colectivo,prerrequisito
33352,consultorio juridico iii,33349,consultorio juridico ii,prerrequisito
33354,electiva complementaria ii,33338,electiva complementaria i,prerrequisito
