CODIGO,PERIODO,ENTRY_YEAR,SEMESTRE,FECHA
77118011,202020,2020,semestre 2,2020-08-01
66416119,202020,2020,semestre 2,2020-08-01
66414016,202020,2020,semestre 2,2020-08-01
55516502,202020,2020,semestre 2,2020-08-01
66416144,202020,2020,semestre 2,2020-08-01
77417021,202020,2020,semestre 2,2020-08-01
77417001,202020,2020,semestre 2,2020-08-01
66419100,202020,2020,semestre 2,2020-08-01
33114511,202020,2020,semestre 2,2020-08-01
55516520,202020,2020,semestre 2,2020-08-01
33316062,202020,2020,semestre 2,2020-08-01
77119008,202020,2020,semestre 2,2020-08-01
66418510,202020,2020,semestre 2,2020-08-01
66416140,202020,2020,semestre 2,2020-08-01
66420533,202020,2020,semestre 2,2020-08-01
11719021,202020,2020,semestre 2,2020-08-01
66517501,202020,2020,semestre 2,2020-08-01
33317004,202020,2020,semestre 2,2020-08-01
66418058,202020,2020,semestre 2,2020-08-01
66619029,202020,2020,semestre 2,2020-08-01
66420120,202020,2020,semestre 2,2020-08-01
66416581,202020,2020,semestre 2,2020-08-01
66419076,202020,2020,semestre 2,2020-08-01
66416605,202020,2020,semestre 2,2020-08-01
33316034,202020,2020,semestre 2,2020-08-01
33316008,202020,2020,semestre 2,2020-08-01
66518524,202020,2020,semestre 2,2020-08-01
55717015,202020,2020,semestre 2,2020-08-01
66414551,202020,2020,semestre 2,2020-08-01
66414127,202020,2020,semestre 2,2020-08-01
55418510,202020,2020,semestre 2,2020-08-01
77117501,202020,2020,semestre 2,2020-08-01
66618021,202020,2020,semestre 2,2020-08-01
88216520,202020,2020,semestre 2,2020-08-01
33316023,202020,2020,semestre 2,2020-08-01
66415067,202020,2020,semestre 2,2020-08-01
88117031,202020,2020,semestre 2,2020-08-01
66620012,202020,2020,semestre 2,2020-08-01
33315509,202020,2020,semestre 2,2020-08-01
55317016,202020,2020,semestre 2,2020-08-01
66413527,202020,2020,semestre 2,2020-08-01
66415003,202020,2020,semestre 2,2020-08-01
66416544,202020,2020,semestre 2,2020-08-01
66418108,202020,2020,semestre 2,2020-08-01
66518019,202020,2020,semestre 2,2020-08-01
33315507,202020,2020,semestre 2,2020-08-01
66520513,202020,2020,semestre 2,2020-08-01
66418038,202020,2020,semestre 2,2020-08-01
55715543,202020,2020,semestre 2,2020-08-01
66419008,202020,2020,semestre 2,2020-08-01
66516025,202020,2020,semestre 2,2020-08-01
77117515,202020,2020,semestre 2,2020-08-01
88214507,202020,2020,semestre 2,2020-08-01
55517504,202020,2020,semestre 2,2020-08-01
66618539,202020,2020,semestre 2,2020-08-01
66415620,202020,2020,semestre 2,2020-08-01
66420545,202020,2020,semestre 2,2020-08-01
66417594,202020,2020,semestre 2,2020-08-01
66119024,202020,2020,semestre 2,2020-08-01
66119046,202020,2020,semestre 2,2020-08-01
66318512,202020,2020,semestre 2,2020-08-01
88216035,202020,2020,semestre 2,2020-08-01
33318519,202020,2020,semestre 2,2020-08-01
33313066,202020,2020,semestre 2,2020-08-01
66417591,202020,2020,semestre 2,2020-08-01
33217023,202020,2020,semestre 2,2020-08-01
88218019,202020,2020,semestre 2,2020-08-01
88119509,202020,2020,semestre 2,2020-08-01
33313026,202020,2020,semestre 2,2020-08-01
66416587,202020,2020,semestre 2,2020-08-01
92820521,202020,2020,semestre 2,2020-08-01
55120508,202020,2020,semestre 2,2020-08-01
66417578,202020,2020,semestre 2,2020-08-01
55617015,202020,2020,semestre 2,2020-08-01
66317010,202020,2020,semestre 2,2020-08-01
66118525,202020,2020,semestre 2,2020-08-01
55716522,202020,2020,semestre 2,2020-08-01
92720521,202020,2020,semestre 2,2020-08-01
66615536,202020,2020,semestre 2,2020-08-01
77416026,202020,2020,semestre 2,2020-08-01
66420055,202020,2020,semestre 2,2020-08-01
55118010,202020,2020,semestre 2,2020-08-01
66415547,202020,2020,semestre 2,2020-08-01
55718501,202020,2020,semestre 2,2020-08-01
33316005,202020,2020,semestre 2,2020-08-01
66118025,202020,2020,semestre 2,2020-08-01
66116527,202020,2020,semestre 2,2020-08-01
66420096,202020,2020,semestre 2,2020-08-01
66613508,202020,2020,semestre 2,2020-08-01
88216502,202020,2020,semestre 2,2020-08-01
66415022,202020,2020,semestre 2,2020-08-01
33318507,202020,2020,semestre 2,2020-08-01
77116026,202020,2020,semestre 2,2020-08-01
77116037,202020,2020,semestre 2,2020-08-01
11414001,202020,2020,semestre 2,2020-08-01
66419146,202020,2020,semestre 2,2020-08-01
55519020,202020,2020,semestre 2,2020-08-01
88215015,202020,2020,semestre 2,2020-08-01
66419585,202020,2020,semestre 2,2020-08-01
66517006,202020,2020,semestre 2,2020-08-01
77217025,202020,2020,semestre 2,2020-08-01
66520041,202020,2020,semestre 2,2020-08-01
77419007,202020,2020,semestre 2,2020-08-01
92820061,202020,2020,semestre 2,2020-08-01
88116003,202020,2020,semestre 2,2020-08-01
77415527,202020,2020,semestre 2,2020-08-01
33217513,202020,2020,semestre 2,2020-08-01
66615553,202020,2020,semestre 2,2020-08-01
66120015,202020,2020,semestre 2,2020-08-01
33317510,202020,2020,semestre 2,2020-08-01
55519502,202020,2020,semestre 2,2020-08-01
33316513,202020,2020,semestre 2,2020-08-01
66219004,202020,2020,semestre 2,2020-08-01
55217031,202020,2020,semestre 2,2020-08-01
66420121,202020,2020,semestre 2,2020-08-01
66616536,202020,2020,semestre 2,2020-08-01
66520042,202020,2020,semestre 2,2020-08-01
66420542,202020,2020,semestre 2,2020-08-01
66420573,202020,2020,semestre 2,2020-08-01
66415518,202020,2020,semestre 2,2020-08-01
66617006,202020,2020,semestre 2,2020-08-01
66419024,202020,2020,semestre 2,2020-08-01
55516028,202110,2021,semestre 1,2021-02-01
66413517,202110,2021,semestre 1,2021-02-01
66420647,202110,2021,semestre 1,2021-02-01
88216511,202110,2021,semestre 1,2021-02-01
66417030,202110,2021,semestre 1,2021-02-01
66420055,202110,2021,semestre 1,2021-02-01
66420099,202110,2021,semestre 1,2021-02-01
66413510,202110,2021,semestre 1,2021-02-01
66416037,202110,2021,semestre 1,2021-02-01
66218503,202110,2021,semestre 1,2021-02-01
66520008,202110,2021,semestre 1,2021-02-01
66418051,202110,2021,semestre 1,2021-02-01
33218021,202110,2021,semestre 1,2021-02-01
66316510,202110,2021,semestre 1,2021-02-01
99821010,202110,2021,semestre 1,2021-02-01
92820510,202110,2021,semestre 1,2021-02-01
33117514,202110,2021,semestre 1,2021-02-01
99721008,202110,2021,semestre 1,2021-02-01
77116517,202110,2021,semestre 1,2021-02-01
77118008,202110,2021,semestre 1,2021-02-01
66416021,202110,2021,semestre 1,2021-02-01
55318009,202110,2021,semestre 1,2021-02-01
66414529,202110,2021,semestre 1,2021-02-01
66420616,202110,2021,semestre 1,2021-02-01
77116519,202110,2021,semestre 1,2021-02-01
66318512,202110,2021,semestre 1,2021-02-01
33107566,202110,2021,semestre 1,2021-02-01
66414513,202110,2021,semestre 1,2021-02-01
95021012,202110,2021,semestre 1,2021-02-01
66420593,202110,2021,semestre 1,2021-02-01
66416530,202110,2021,semestre 1,2021-02-01
66421064,202110,2021,semestre 1,2021-02-01
99821004,202110,2021,semestre 1,2021-02-01
66414132,202110,2021,semestre 1,2021-02-01
77116037,202110,2021,semestre 1,2021-02-01
66421155,202110,2021,semestre 1,2021-02-01
66415526,202110,2021,semestre 1,2021-02-01
66421114,202110,2021,semestre 1,2021-02-01
55518019,202110,2021,semestre 1,2021-02-01
66420026,202110,2021,semestre 1,2021-02-01
55317016,202110,2021,semestre 1,2021-02-01
55719505,202110,2021,semestre 1,2021-02-01
66419043,202110,2021,semestre 1,2021-02-01
66116005,202110,2021,semestre 1,2021-02-01
77416044,202110,2021,semestre 1,2021-02-01
66414506,202110,2021,semestre 1,2021-02-01
66420530,202110,2021,semestre 1,2021-02-01
77120005,202110,2021,semestre 1,2021-02-01
88119007,202110,2021,semestre 1,2021-02-01
55716525,202110,2021,semestre 1,2021-02-01
66118008,202110,2021,semestre 1,2021-02-01
66418529,202110,2021,semestre 1,2021-02-01
66519002,202110,2021,semestre 1,2021-02-01
66519004,202110,2021,semestre 1,2021-02-01
92721021,202110,2021,semestre 1,2021-02-01
66420093,202110,2021,semestre 1,2021-02-01
33217508,202110,2021,semestre 1,2021-02-01
66517001,202110,2021,semestre 1,2021-02-01
55316005,202110,2021,semestre 1,2021-02-01
66417103,202110,2021,semestre 1,2021-02-01
55121008,202110,2021,semestre 1,2021-02-01
33320022,202110,2021,semestre 1,2021-02-01
88214507,202110,2021,semestre 1,2021-02-01
66320504,202110,2021,semestre 1,2021-02-01
77115526,202110,2021,semestre 1,2021-02-01
77420503,202110,2021,semestre 1,2021-02-01
66120015,202110,2021,semestre 1,2021-02-01
33320031,202110,2021,semestre 1,2021-02-01
66620038,202110,2021,semestre 1,2021-02-01
55118005,202110,2021,semestre 1,2021-02-01
66613508,202110,2021,semestre 1,2021-02-01
66420016,202110,2021,semestre 1,2021-02-01
77117503,202110,2021,semestre 1,2021-02-01
66420612,202110,2021,semestre 1,2021-02-01
66215009,202110,2021,semestre 1,2021-02-01
66415011,202110,2021,semestre 1,2021-02-01
66320006,202110,2021,semestre 1,2021-02-01
66520040,202110,2021,semestre 1,2021-02-01
88116501,202110,2021,semestre 1,2021-02-01
55216506,202110,2021,semestre 1,2021-02-01
66412547,202110,2021,semestre 1,2021-02-01
66416009,202110,2021,semestre 1,2021-02-01
33115025,202110,2021,semestre 1,2021-02-01
55616010,202110,2021,semestre 1,2021-02-01
77319009,202110,2021,semestre 1,2021-02-01
66419040,202110,2021,semestre 1,2021-02-01
66118025,202110,2021,semestre 1,2021-02-01
55617015,202110,2021,semestre 1,2021-02-01
33116505,202110,2021,semestre 1,2021-02-01
11719021,202110,2021,semestre 1,2021-02-01
66118020,202110,2021,semestre 1,2021-02-01
66417511,202110,2021,semestre 1,2021-02-01
66419511,202110,2021,semestre 1,2021-02-01
33316034,202110,2021,semestre 1,2021-02-01
77114016,202110,2021,semestre 1,2021-02-01
66417556,202110,2021,semestre 1,2021-02-01
66120043,202110,2021,semestre 1,2021-02-01
55615502,202110,2021,semestre 1,2021-02-01
66617574,202110,2021,semestre 1,2021-02-01
55621010,202110,2021,semestre 1,2021-02-01
66420127,202110,2021,semestre 1,2021-02-01
66418555,202110,2021,semestre 1,2021-02-01
33216017,202110,2021,semestre 1,2021-02-01
66416109,202110,2021,semestre 1,2021-02-01
93021001,202110,2021,semestre 1,2021-02-01
33319027,202110,2021,semestre 1,2021-02-01
66619073,202110,2021,semestre 1,2021-02-01
66417143,202110,2021,semestre 1,2021-02-01
66420621,202110,2021,semestre 1,2021-02-01
66419003,202110,2021,semestre 1,2021-02-01
77416026,202110,2021,semestre 1,2021-02-01
77417014,202110,2021,semestre 1,2021-02-01
66417071,202110,2021,semestre 1,2021-02-01
66416097,202110,2021,semestre 1,2021-02-01
33316020,202110,2021,semestre 1,2021-02-01
66420116,202110,2021,semestre 1,2021-02-01
66417113,202110,2021,semestre 1,2021-02-01
33317508,202110,2021,semestre 1,2021-02-01
55418510,202110,2021,semestre 1,2021-02-01
33116005,202110,2021,semestre 1,2021-02-01
33219510,202110,2021,semestre 1,2021-02-01
33319017,202110,2021,semestre 1,2021-02-01
55117512,202110,2021,semestre 1,2021-02-01
55712508,202110,2021,semestre 1,2021-02-01
88116035,202110,2021,semestre 1,2021-02-01
66415089,202110,2021,semestre 1,2021-02-01
66419533,202110,2021,semestre 1,2021-02-01
33316513,202110,2021,semestre 1,2021-02-01
33120022,202110,2021,semestre 1,2021-02-01
66421088,202110,2021,semestre 1,2021-02-01
33220002,202110,2021,semestre 1,2021-02-01
66618037,202110,2021,semestre 1,2021-02-01
66418009,202110,2021,semestre 1,2021-02-01
55517501,202110,2021,semestre 1,2021-02-01
66417028,202110,2021,semestre 1,2021-02-01
66420539,202110,2021,semestre 1,2021-02-01
20521001,202110,2021,semestre 1,2021-02-01
66417594,202110,2021,semestre 1,2021-02-01
55318002,202110,2021,semestre 1,2021-02-01
66421192,202110,2021,semestre 1,2021-02-01
33313066,202110,2021,semestre 1,2021-02-01
66619026,202110,2021,semestre 1,2021-02-01
66520004,202110,2021,semestre 1,2021-02-01
55121004,202110,2021,semestre 1,2021-02-01
66618017,202110,2021,semestre 1,2021-02-01
66420521,202110,2021,semestre 1,2021-02-01
66417537,202110,2021,semestre 1,2021-02-01
88119525,202110,2021,semestre 1,2021-02-01
33316023,202110,2021,semestre 1,2021-02-01
55217014,202110,2021,semestre 1,2021-02-01
66415067,202110,2021,semestre 1,2021-02-01
66416605,202110,2021,semestre 1,2021-02-01
66217001,202110,2021,semestre 1,2021-02-01
77217511,202110,2021,semestre 1,2021-02-01
66620010,202110,2021,semestre 1,2021-02-01
66419094,202110,2021,semestre 1,2021-02-01
66420563,202110,2021,semestre 1,2021-02-01
55617512,202110,2021,semestre 1,2021-02-01
66417530,202110,2021,semestre 1,2021-02-01
66419089,202110,2021,semestre 1,2021-02-01
77116040,202110,2021,semestre 1,2021-02-01
66415099,202110,2021,semestre 1,2021-02-01
66117025,202110,2021,semestre 1,2021-02-01
77118028,202110,2021,semestre 1,2021-02-01
66521025,202110,2021,semestre 1,2021-02-01
66317002,202110,2021,semestre 1,2021-02-01
55615035,202110,2021,semestre 1,2021-02-01
55517527,202110,2021,semestre 1,2021-02-01
66415125,202110,2021,semestre 1,2021-02-01
66415575,202110,2021,semestre 1,2021-02-01
66617542,202110,2021,semestre 1,2021-02-01
55317019,202110,2021,semestre 1,2021-02-01
88119510,202110,2021,semestre 1,2021-02-01
33316005,202110,2021,semestre 1,2021-02-01
66419038,202110,2021,semestre 1,2021-02-01
55619012,202110,2021,semestre 1,2021-02-01
66415048,202110,2021,semestre 1,2021-02-01
55320501,202110,2021,semestre 1,2021-02-01
66320009,202110,2021,semestre 1,2021-02-01
77414538,202110,2021,semestre 1,2021-02-01
95021008,202110,2021,semestre 1,2021-02-01
66415622,202110,2021,semestre 1,2021-02-01
66414082,202110,2021,semestre 1,2021-02-01
66415501,202110,2021,semestre 1,2021-02-01
77118011,202110,2021,semestre 1,2021-02-01
66119003,202110,2021,semestre 1,2021-02-01
66416144,202110,2021,semestre 1,2021-02-01
66417056,202110,2021,semestre 1,2021-02-01
91221009,202110,2021,semestre 1,2021-02-01
33316062,202110,2021,semestre 1,2021-02-01
77217508,202110,2021,semestre 1,2021-02-01
55418002,202110,2021,semestre 1,2021-02-01
66416577,202110,2021,semestre 1,2021-02-01
66518524,202110,2021,semestre 1,2021-02-01
66417142,202110,2021,semestre 1,2021-02-01
33320505,202110,2021,semestre 1,2021-02-01
88217027,202110,2021,semestre 1,2021-02-01
66420059,202110,2021,semestre 1,2021-02-01
33219039,202110,2021,semestre 1,2021-02-01
66417085,202110,2021,semestre 1,2021-02-01
66419041,202110,2021,semestre 1,2021-02-01
33319020,202110,2021,semestre 1,2021-02-01
66418010,202110,2021,semestre 1,2021-02-01
33318529,202110,2021,semestre 1,2021-02-01
66420109,202110,2021,semestre 1,2021-02-01
66420526,202110,2021,semestre 1,2021-02-01
33316051,202110,2021,semestre 1,2021-02-01
66414120,202110,2021,semestre 1,2021-02-01
77217002,202110,2021,semestre 1,2021-02-01
55417001,202110,2021,semestre 1,2021-02-01
33319006,202110,2021,semestre 1,2021-02-01
11718018,202110,2021,semestre 1,2021-02-01
66419136,202110,2021,semestre 1,2021-02-01
33216521,202110,2021,semestre 1,2021-02-01
55619016,202110,2021,semestre 1,2021-02-01
66415626,202110,2021,semestre 1,2021-02-01
66617554,202110,2021,semestre 1,2021-02-01
66415058,202110,2021,semestre 1,2021-02-01
88219507,202110,2021,semestre 1,2021-02-01
66419551,202110,2021,semestre 1,2021-02-01
92921002,202110,2021,semestre 1,2021-02-01
66419535,202110,2021,semestre 1,2021-02-01
33318016,202110,2021,semestre 1,2021-02-01
66117023,202110,2021,semestre 1,2021-02-01
66520042,202110,2021,semestre 1,2021-02-01
66520003,202110,2021,semestre 1,2021-02-01
66220002,202110,2021,semestre 1,2021-02-01
66415597,202110,2021,semestre 1,2021-02-01
33317510,202110,2021,semestre 1,2021-02-01
66416620,202110,2021,semestre 1,2021-02-01
66417588,202110,2021,semestre 1,2021-02-01
66419579,202110,2021,semestre 1,2021-02-01
66414056,202110,2021,semestre 1,2021-02-01
66415525,202110,2021,semestre 1,2021-02-01
66420007,202110,2021,semestre 1,2021-02-01
66420086,202110,2021,semestre 1,2021-02-01
11720014,202110,2021,semestre 1,2021-02-01
66416632,202110,2021,semestre 1,2021-02-01
97620004,202110,2021,semestre 1,2021-02-01
92721008,202110,2021,semestre 1,2021-02-01
66414018,202110,2021,semestre 1,2021-02-01
66118031,202110,2021,semestre 1,2021-02-01
66517501,202110,2021,semestre 1,2021-02-01
77116506,202110,2021,semestre 1,2021-02-01
66418087,202110,2021,semestre 1,2021-02-01
90221005,202110,2021,semestre 1,2021-02-01
55418515,202110,2021,semestre 1,2021-02-01
55821007,202110,2021,semestre 1,2021-02-01
66420551,202110,2021,semestre 1,2021-02-01
33313038,202110,2021,semestre 1,2021-02-01
66418573,202110,2021,semestre 1,2021-02-01
33320038,202110,2021,semestre 1,2021-02-01
11716510,202110,2021,semestre 1,2021-02-01
66516508,202110,2021,semestre 1,2021-02-01
33319032,202110,2021,semestre 1,2021-02-01
66419585,202110,2021,semestre 1,2021-02-01
66119021,202110,2021,semestre 1,2021-02-01
33217023,202110,2021,semestre 1,2021-02-01
66419004,202110,2021,semestre 1,2021-02-01
92920072,202110,2021,semestre 1,2021-02-01
66219005,202110,2021,semestre 1,2021-02-01
66419001,202110,2021,semestre 1,2021-02-01
55119512,202110,2021,semestre 1,2021-02-01
66419035,202110,2021,semestre 1,2021-02-01
66415548,202110,2021,semestre 1,2021-02-01
66420635,202110,2021,semestre 1,2021-02-01
66318509,202110,2021,semestre 1,2021-02-01
66419577,202110,2021,semestre 1,2021-02-01
77120013,202110,2021,semestre 1,2021-02-01
55118507,202110,2021,semestre 1,2021-02-01
55121007,202110,2021,semestre 1,2021-02-01
66419014,202110,2021,semestre 1,2021-02-01
55714579,202110,2021,semestre 1,2021-02-01
66516503,202110,2021,semestre 1,2021-02-01
66419032,202110,2021,semestre 1,2021-02-01
66617042,202110,2021,semestre 1,2021-02-01
33316043,202110,2021,semestre 1,2021-02-01
77216021,202110,2021,semestre 1,2021-02-01
66419582,202110,2021,semestre 1,2021-02-01
33316030,202110,2021,semestre 1,2021-02-01
66415528,202110,2021,semestre 1,2021-02-01
66415003,202110,2021,semestre 1,2021-02-01
66419030,202110,2021,semestre 1,2021-02-01
66117506,202110,2021,semestre 1,2021-02-01
66419586,202110,2021,semestre 1,2021-02-01
55714557,202110,2021,semestre 1,2021-02-01
88216520,202110,2021,semestre 1,2021-02-01
66416600,202110,2021,semestre 1,2021-02-01
91620508,202110,2021,semestre 1,2021-02-01
66320018,202110,2021,semestre 1,2021-02-01
66421093,202110,2021,semestre 1,2021-02-01
66415553,202110,2021,semestre 1,2021-02-01
66517021,202110,2021,semestre 1,2021-02-01
55619017,202110,2021,semestre 1,2021-02-01
77417001,202110,2021,semestre 1,2021-02-01
11316504,202110,2021,semestre 1,2021-02-01
77417039,202110,2021,semestre 1,2021-02-01
66417024,202110,2021,semestre 1,2021-02-01
66317503,202110,2021,semestre 1,2021-02-01
88118520,202110,2021,semestre 1,2021-02-01
66116018,202110,2021,semestre 1,2021-02-01
33217013,202110,2021,semestre 1,2021-02-01
66617016,202110,2021,semestre 1,2021-02-01
66416603,202110,2021,semestre 1,2021-02-01
66420519,202110,2021,semestre 1,2021-02-01
88220007,202110,2021,semestre 1,2021-02-01
66119511,202110,2021,semestre 1,2021-02-01
55517502,202110,2021,semestre 1,2021-02-01
88117513,202110,2021,semestre 1,2021-02-01
66317004,202110,2021,semestre 1,2021-02-01
66419571,202110,2021,semestre 1,2021-02-01
88116023,202110,2021,semestre 1,2021-02-01
77419003,202110,2021,semestre 1,2021-02-01
66419142,202110,2021,semestre 1,2021-02-01
88317504,202110,2021,semestre 1,2021-02-01
66415022,202110,2021,semestre 1,2021-02-01
66417031,202110,2021,semestre 1,2021-02-01
66619022,202110,2021,semestre 1,2021-02-01
66517030,202110,2021,semestre 1,2021-02-01
33119020,202110,2021,semestre 1,2021-02-01
66616536,202110,2021,semestre 1,2021-02-01
66316008,202110,2021,semestre 1,2021-02-01
66219511,202110,2021,semestre 1,2021-02-01
66415592,202110,2021,semestre 1,2021-02-01
66417076,202110,2021,semestre 1,2021-02-01
33318042,202110,2021,semestre 1,2021-02-01
55216518,202110,2021,semestre 1,2021-02-01
66517005,202110,2021,semestre 1,2021-02-01
66413034,202110,2021,semestre 1,2021-02-01
88215515,202110,2021,semestre 1,2021-02-01
77217507,202110,2021,semestre 1,2021-02-01
66620012,202110,2021,semestre 1,2021-02-01
55316505,202110,2021,semestre 1,2021-02-01
55317018,202110,2021,semestre 1,2021-02-01
33319014,202110,2021,semestre 1,2021-02-01
66419514,202110,2021,semestre 1,2021-02-01
66621009,202110,2021,semestre 1,2021-02-01
77116019,202110,2021,semestre 1,2021-02-01
66417527,202110,2021,semestre 1,2021-02-01
66119005,202110,2021,semestre 1,2021-02-01
66118529,202110,2021,semestre 1,2021-02-01
55517504,202110,2021,semestre 1,2021-02-01
88319506,202110,2021,semestre 1,2021-02-01
66120025,202110,2021,semestre 1,2021-02-01
55519513,202110,2021,semestre 1,2021-02-01
77117515,202110,2021,semestre 1,2021-02-01
33321003,202110,2021,semestre 1,2021-02-01
66617071,202110,2021,semestre 1,2021-02-01
66415564,202110,2021,semestre 1,2021-02-01
33116516,202110,2021,semestre 1,2021-02-01
88121005,202110,2021,semestre 1,2021-02-01
66415598,202110,2021,semestre 1,2021-02-01
66319013,202110,2021,semestre 1,2021-02-01
88217019,202110,2021,semestre 1,2021-02-01
66420104,202110,2021,semestre 1,2021-02-01
66520021,202110,2021,semestre 1,2021-02-01
66619041,202110,2021,semestre 1,2021-02-01
77416010,202110,2021,semestre 1,2021-02-01
55519015,202110,2021,semestre 1,2021-02-01
33318021,202110,2021,semestre 1,2021-02-01
66420138,202110,2021,semestre 1,2021-02-01
55318504,202110,2021,semestre 1,2021-02-01
88121013,202110,2021,semestre 1,2021-02-01
77219516,202110,2021,semestre 1,2021-02-01
66415096,202110,2021,semestre 1,2021-02-01
66220012,202110,2021,semestre 1,2021-02-01
88215505,202110,2021,semestre 1,2021-02-01
33317522,202110,2021,semestre 1,2021-02-01
33217025,202110,2021,semestre 1,2021-02-01
66417574,202110,2021,semestre 1,2021-02-01
66416621,202110,2021,semestre 1,2021-02-01
66619547,202110,2021,semestre 1,2021-02-01
66617510,202110,2021,semestre 1,2021-02-01
88120008,202110,2021,semestre 1,2021-02-01
88119003,202110,2021,semestre 1,2021-02-01
66415033,202110,2021,semestre 1,2021-02-01
66416559,202110,2021,semestre 1,2021-02-01
77219506,202110,2021,semestre 1,2021-02-01
66418098,202110,2021,semestre 1,2021-02-01
33315018,202110,2021,semestre 1,2021-02-01
66421021,202110,2021,semestre 1,2021-02-01
66618537,202110,2021,semestre 1,2021-02-01
66513013,202110,2021,semestre 1,2021-02-01
66420607,202110,2021,semestre 1,2021-02-01
66319507,202110,2021,semestre 1,2021-02-01
33219501,202110,2021,semestre 1,2021-02-01
66417152,202110,2021,semestre 1,2021-02-01
66420124,202110,2021,semestre 1,2021-02-01
33217047,202110,2021,semestre 1,2021-02-01
55516041,202110,2021,semestre 1,2021-02-01
33317004,202110,2021,semestre 1,2021-02-01
66519003,202110,2021,semestre 1,2021-02-01
55715543,202110,2021,semestre 1,2021-02-01
66415017,202110,2021,semestre 1,2021-02-01
55517507,202110,2021,semestre 1,2021-02-01
92921024,202110,2021,semestre 1,2021-02-01
66412572,202110,2021,semestre 1,2021-02-01
66420633,202110,2021,semestre 1,2021-02-01
66420103,202110,2021,semestre 1,2021-02-01
66417575,202110,2021,semestre 1,2021-02-01
66417057,202110,2021,semestre 1,2021-02-01
55517032,202110,2021,semestre 1,2021-02-01
66416091,202110,2021,semestre 1,2021-02-01
33313026,202110,2021,semestre 1,2021-02-01
66119014,202110,2021,semestre 1,2021-02-01
77116043,202110,2021,semestre 1,2021-02-01
66220006,202110,2021,semestre 1,2021-02-01
66420121,202110,2021,semestre 1,2021-02-01
11417002,202110,2021,semestre 1,2021-02-01
97619502,202110,2021,semestre 1,2021-02-01
55316020,202110,2021,semestre 1,2021-02-01
66417124,202110,2021,semestre 1,2021-02-01
66419072,202110,2021,semestre 1,2021-02-01
77416045,202110,2021,semestre 1,2021-02-01
66118032,202110,2021,semestre 1,2021-02-01
66420022,202110,2021,semestre 1,2021-02-01
33315515,202110,2021,semestre 1,2021-02-01
66120038,202110,2021,semestre 1,2021-02-01
66620019,202110,2021,semestre 1,2021-02-01
55319013,202110,2021,semestre 1,2021-02-01
66416107,202110,2021,semestre 1,2021-02-01
55419011,202110,2021,semestre 1,2021-02-01
66416512,202110,2021,semestre 1,2021-02-01
77418003,202110,2021,semestre 1,2021-02-01
55512556,202110,2021,semestre 1,2021-02-01
66419560,202110,2021,semestre 1,2021-02-01
66620009,202110,2021,semestre 1,2021-02-01
55320005,202110,2021,semestre 1,2021-02-01
66418088,202110,2021,semestre 1,2021-02-01
88216502,202110,2021,semestre 1,2021-02-01
66417064,202110,2021,semestre 1,2021-02-01
66419083,202110,2021,semestre 1,2021-02-01
66318009,202110,2021,semestre 1,2021-02-01
55114017,202110,2021,semestre 1,2021-02-01
33311520,202110,2021,semestre 1,2021-02-01
66419148,202110,2021,semestre 1,2021-02-01
33219527,202110,2021,semestre 1,2021-02-01
33117503,202110,2021,semestre 1,2021-02-01
55717017,202110,2021,semestre 1,2021-02-01
66520513,202110,2021,semestre 1,2021-02-01
88117004,202110,2021,semestre 1,2021-02-01
77119008,202110,2021,semestre 1,2021-02-01
66419144,202110,2021,semestre 1,2021-02-01
66320013,202110,2021,semestre 1,2021-02-01
66117528,202110,2021,semestre 1,2021-02-01
66419024,202110,2021,semestre 1,2021-02-01
66420634,202110,2021,semestre 1,2021-02-01
77417021,202110,2021,semestre 1,2021-02-01
88216035,202110,2021,semestre 1,2021-02-01
11716522,202110,2021,semestre 1,2021-02-01
66520030,202110,2021,semestre 1,2021-02-01
66420505,202110,2021,semestre 1,2021-02-01
66415520,202110,2021,semestre 1,2021-02-01
33116021,202110,2021,semestre 1,2021-02-01
55219006,202110,2021,semestre 1,2021-02-01
66417073,202110,2021,semestre 1,2021-02-01
66416638,202110,2021,semestre 1,2021-02-01
33117005,202110,2021,semestre 1,2021-02-01
66118510,202110,2021,semestre 1,2021-02-01
11720004,202110,2021,semestre 1,2021-02-01
66420545,202110,2021,semestre 1,2021-02-01
66217512,202110,2021,semestre 1,2021-02-01
91921005,202110,2021,semestre 1,2021-02-01
66419568,202110,2021,semestre 1,2021-02-01
66117012,202110,2021,semestre 1,2021-02-01
55517023,202110,2021,semestre 1,2021-02-01
66420569,202110,2021,semestre 1,2021-02-01
66420096,202110,2021,semestre 1,2021-02-01
97619503,202110,2021,semestre 1,2021-02-01
92821036,202110,2021,semestre 1,2021-02-01
66419013,202110,2021,semestre 1,2021-02-01
66517004,202110,2021,semestre 1,2021-02-01
33316017,202110,2021,semestre 1,2021-02-01
91221001,202110,2021,semestre 1,2021-02-01
66419112,202110,2021,semestre 1,2021-02-01
88218019,202110,2021,semestre 1,2021-02-01
33317037,202110,2021,semestre 1,2021-02-01
55119003,202110,2021,semestre 1,2021-02-01
92821020,202110,2021,semestre 1,2021-02-01
11718021,202110,2021,semestre 1,2021-02-01
98721013,202110,2021,semestre 1,2021-02-01
66519512,202110,2021,semestre 1,2021-02-01
66420618,202110,2021,semestre 1,2021-02-01
88319002,202110,2021,semestre 1,2021-02-01
88117512,202110,2021,semestre 1,2021-02-01
